0,1,2,3,4,5
,masculine,neuter,feminine,plural,
nominative,че́ськийčésʹkyj,"че́ське, че́ськеє*čésʹke, čésʹkeje*","че́ська, че́ськая*čésʹka, čésʹkaja*","че́ські, че́ськії*čésʹki, čésʹkiji*",
genitive,че́ськогоčésʹkoho,че́ськоїčésʹkoji,че́ськихčésʹkyx,,
dative,че́ськомуčésʹkomu,че́ськійčésʹkij,че́ськимčésʹkym,,
accusative,animate,че́ськогоčésʹkoho,"че́ське, че́ськеє*čésʹke, čésʹkeje*","че́ську, че́ськую*čésʹku, čésʹkuju*",че́ськихčésʹkyx
inanimate,че́ськийčésʹkyj,"че́ські, че́ськії*čésʹki, čésʹkiji*",,,
instrumental,че́ськимčésʹkym,че́ськоюčésʹkoju,че́ськимиčésʹkymy,,
locative,"че́ському, че́ськімčésʹkomu, čésʹkim",че́ськійčésʹkij,че́ськихčésʹkyx,,
notes,* Dated or dialectal,,,,
