0,1,2,3,4,5,6
Inflected colloquial forms,singular,plural,,,,
first,second,third,first,second,third,
future,"cronna i, cronnaf i",cronni di,"cronnith o/e/hi, cronniff e/hi",cronnwn ni,cronnwch chi,cronnan nhw
conditional,"cronnwn i, cronnswn i","cronnet ti, cronnset ti","cronnai fo/fe/hi, cronnsai fo/fe/hi","cronnen ni, cronnsen ni","cronnech chi, cronnsech chi","cronnen nhw, cronnsen nhw"
preterite,"cronnais i, cronnes i","cronnaist ti, cronnest ti",cronnodd o/e/hi,cronnon ni,cronnoch chi,cronnon nhw
imperative,—,cronna,—,—,cronnwch,—
"Note: All other forms are periphrastic, as usual in colloquial Welsh.",,,,,,
