0,1,2,3,4,5,6,7
,singular,plural,impersonal,,,,
first,second,third,first,second,third,,
present/future,gosodaf,gosodi,gesyd,gosodwn,gosodwch,gosodant,gosodir
imperfect/conditional,gosodwn,gosodit,gosodai,gosodem,gosodech,gosodent,gosodid
preterite,gosodais,gosodaist,gosododd,gosodasom,gosodasoch,gosodasant,gosodwyd
pluperfect,gosodaswn,gosodasit,gosodasai,gosodasem,gosodasech,gosodasent,"gosodasid, gosodesid"
subjunctive,gosodwyf,gosodych,gosodo,gosodom,gosodoch,gosodont,gosoder
imperative,—,gosod,gosoded,gosodwn,gosodwch,gosodent,gosoder
verbal noun,gosod,,,,,,
verbal adjectives,gosodedig,,,,,,
