0,1,2,3
,singular,dual,plural
nominative,gôvor,gôvora,gôvori
accusative,gôvor,gôvora,gôvore
genitive,gôvora,gôvorov,gôvorov
dative,gôvoru,gôvoroma,gôvorom
locative,gôvoru,gôvorih,gôvorih
instrumental,gôvorom,gôvoroma,gôvori
dogovor  dogovoren  dogovoriti  izgovor  izgovoren  izgovoriti  nagovor  nagovoren  nagovoriti  odgovor  odgovoren  odgovoriti,,pogovor  pogovoren  pogovoriti  predgovor  pregovor  pregovoren  pregovoriti  ugovor  ugovoriti  zagovor  zagovoren  zagovoriti,
