0,1,2,3,4
singular,masculine,feminine,neuter,
nominative,поган,погана,погано,
genitive,погана,погане,погана,
dative,погану,поганој,погану,
accusative,inanimateanimate,поганпогана,погану,погано
vocative,поган,погана,погано,
locative,погану,поганој,погану,
instrumental,поганим,поганом,поганим,
plural,masculine,feminine,neuter,
nominative,погани,погане,погана,
genitive,поганих,поганих,поганих,
dative,поганим(а),поганим(а),поганим(а),
accusative,погане,погане,погана,
vocative,погани,погане,погана,
locative,поганим(а),поганим(а),поганим(а),
instrumental,поганим(а),поганим(а),поганим(а),
singular,masculine,feminine,neuter,
nominative,погани,погана,погано,
genitive,поганог(а),погане,поганог(а),
dative,поганом(у/е),поганој,поганом(у/е),
accusative,inanimateanimate,поганипоганог(а),погану,погано
vocative,погани,погана,погано,
locative,поганом(е/у),поганој,поганом(е/у),
instrumental,поганим,поганом,поганим,
plural,masculine,feminine,neuter,
nominative,погани,погане,погана,
genitive,поганих,поганих,поганих,
dative,поганим(а),поганим(а),поганим(а),
accusative,погане,погане,погана,
vocative,погани,погане,погана,
locative,поганим(а),поганим(а),поганим(а),
instrumental,поганим(а),поганим(а),поганим(а),
singular,masculine,feminine,neuter,
nominative,поганији,поганија,поганије,
genitive,поганијег(а),поганије,поганијег(а),
dative,поганијем(у),поганијој,поганијем(у),
accusative,inanimateanimate,поганијипоганијег(а),поганију,поганије
vocative,поганији,поганија,поганије,
locative,поганијем(у),поганијој,поганијем(у),
instrumental,поганијим,поганијом,поганијим,
plural,masculine,feminine,neuter,
nominative,поганији,поганије,поганија,
genitive,поганијих,поганијих,поганијих,
dative,поганијим(а),поганијим(а),поганијим(а),
accusative,поганије,поганије,поганија,
vocative,поганији,поганије,поганија,
locative,поганијим(а),поганијим(а),поганијим(а),
instrumental,поганијим(а),поганијим(а),поганијим(а),
singular,masculine,feminine,neuter,
nominative,најпоганији,најпоганија,најпоганије,
genitive,најпоганијег(а),најпоганије,најпоганијег(а),
dative,најпоганијем(у),најпоганијој,најпоганијем(у),
accusative,inanimateanimate,најпоганијинајпоганијег(а),најпоганију,најпоганије
vocative,најпоганији,најпоганија,најпоганије,
locative,најпоганијем(у),најпоганијој,најпоганијем(у),
instrumental,најпоганијим,најпоганијом,најпоганијим,
plural,masculine,feminine,neuter,
nominative,најпоганији,најпоганије,најпоганија,
genitive,најпоганијих,најпоганијих,најпоганијих,
dative,најпоганијим(а),најпоганијим(а),најпоганијим(а),
accusative,најпоганије,најпоганије,најпоганија,
vocative,најпоганији,најпоганије,најпоганија,
locative,најпоганијим(а),најпоганијим(а),најпоганијим(а),
instrumental,најпоганијим(а),најпоганијим(а),најпоганијим(а),
,singular,plural,,
nominative,по̏га̄н,погани,,
genitive,погани,погани,,
dative,погани,поганима,,
accusative,поган,погани,,
vocative,погани,погани,,
locative,погани,поганима,,
instrumental,погани,поганима,,
