0,1,2,3,4
singular,masculine,feminine,neuter,
nominative,ADJ;INDF;MASC;NOM;SG,ADJ;INDF;FEM;NOM;SG,ADJ;INDF;NEUT;NOM;SG,
genitive,ADJ;INDF;MASC;GEN;SG,ADJ;INDF;FEM;GEN;SG,ADJ;INDF;NEUT;GEN;SG,
dative,ADJ;INDF;MASC;DAT;SG,ADJ;INDF;FEM;DAT;SG,ADJ;INDF;NEUT;DAT;SG,
accusative,inanimateanimate,ADJ;INDF;MASC;ACC;SG,ADJ;INDF;FEM;ACC;SG,ADJ;INDF;NEUT;ACC;SG
vocative,ADJ;INDF;MASC;VOC;SG,ADJ;INDF;FEM;VOC;SG,ADJ;INDF;NEUT;VOC;SG,
locative,ADJ;INDF;MASC;ESS;SG,ADJ;INDF;FEM;ESS;SG,ADJ;INDF;NEUT;ESS;SG,
instrumental,ADJ;INDF;MASC;INS;SG,ADJ;INDF;FEM;INS;SG,ADJ;INDF;NEUT;INS;SG,
plural,masculine,feminine,neuter,
nominative,ADJ;INDF;MASC;NOM;PL,ADJ;INDF;FEM;NOM;PL,ADJ;INDF;NEUT;NOM;PL,
genitive,ADJ;INDF;MASC;GEN;PL,ADJ;INDF;FEM;GEN;PL,ADJ;INDF;NEUT;GEN;PL,
dative,ADJ;INDF;MASC;DAT;PL,ADJ;INDF;FEM;DAT;PL,ADJ;INDF;NEUT;DAT;PL,
accusative,ADJ;INDF;MASC;ACC;PL,ADJ;INDF;FEM;ACC;PL,ADJ;INDF;NEUT;ACC;PL,
vocative,ADJ;INDF;MASC;VOC;PL,ADJ;INDF;FEM;VOC;PL,ADJ;INDF;NEUT;VOC;PL,
locative,ADJ;INDF;MASC;ESS;PL,ADJ;INDF;FEM;ESS;PL,ADJ;INDF;NEUT;ESS;PL,
instrumental,ADJ;INDF;MASC;INS;PL,ADJ;INDF;FEM;INS;PL,ADJ;INDF;NEUT;INS;PL,
singular,masculine,feminine,neuter,
nominative,ADJ;DEF;MASC;NOM;SG,ADJ;DEF;FEM;NOM;SG,ADJ;DEF;NEUT;NOM;SG,
genitive,ADJ;DEF;MASC;GEN;SG,ADJ;DEF;FEM;GEN;SG,ADJ;DEF;NEUT;GEN;SG,
dative,ADJ;DEF;MASC;DAT;SG,ADJ;DEF;FEM;DAT;SG,ADJ;DEF;NEUT;DAT;SG,
accusative,inanimateanimate,ADJ;DEF;MASC;ACC;SG,ADJ;DEF;FEM;ACC;SG,ADJ;DEF;NEUT;ACC;SG
vocative,ADJ;DEF;MASC;VOC;SG,ADJ;DEF;FEM;VOC;SG,ADJ;DEF;NEUT;VOC;SG,
locative,ADJ;DEF;MASC;ESS;SG,ADJ;DEF;FEM;ESS;SG,ADJ;DEF;NEUT;ESS;SG,
instrumental,ADJ;DEF;MASC;INS;SG,ADJ;DEF;FEM;INS;SG,ADJ;DEF;NEUT;INS;SG,
plural,masculine,feminine,neuter,
nominative,ADJ;DEF;MASC;NOM;PL,ADJ;DEF;FEM;NOM;PL,ADJ;DEF;NEUT;NOM;PL,
genitive,ADJ;DEF;MASC;GEN;PL,ADJ;DEF;FEM;GEN;PL,ADJ;DEF;NEUT;GEN;PL,
dative,ADJ;DEF;MASC;DAT;PL,ADJ;DEF;FEM;DAT;PL,ADJ;DEF;NEUT;DAT;PL,
accusative,ADJ;DEF;MASC;ACC;PL,ADJ;DEF;FEM;ACC;PL,ADJ;DEF;NEUT;ACC;PL,
vocative,ADJ;DEF;MASC;VOC;PL,ADJ;DEF;FEM;VOC;PL,ADJ;DEF;NEUT;VOC;PL,
locative,ADJ;DEF;MASC;ESS;PL,ADJ;DEF;FEM;ESS;PL,ADJ;DEF;NEUT;ESS;PL,
instrumental,ADJ;DEF;MASC;INS;PL,ADJ;DEF;FEM;INS;PL,ADJ;DEF;NEUT;INS;PL,
