0,1,2,3,4
singular,masculine,feminine,neuter,
nominative,слан,слана,слано,
genitive,слана,слане,слана,
dative,слану,сланој,слану,
accusative,inanimateanimate,сланслана,слану,слано
vocative,слан,слана,слано,
locative,слану,сланој,слану,
instrumental,сланим,сланом,сланим,
plural,masculine,feminine,neuter,
nominative,слани,слане,слана,
genitive,сланих,сланих,сланих,
dative,сланим(а),сланим(а),сланим(а),
accusative,слане,слане,слана,
vocative,слани,слане,слана,
locative,сланим(а),сланим(а),сланим(а),
instrumental,сланим(а),сланим(а),сланим(а),
singular,masculine,feminine,neuter,
nominative,слани,слана,слано,
genitive,сланог(а),слане,сланог(а),
dative,сланом(у/е),сланој,сланом(у/е),
accusative,inanimateanimate,сланисланог(а),слану,слано
vocative,слани,слана,слано,
locative,сланом(е/у),сланој,сланом(е/у),
instrumental,сланим,сланом,сланим,
plural,masculine,feminine,neuter,
nominative,слани,слане,слана,
genitive,сланих,сланих,сланих,
dative,сланим(а),сланим(а),сланим(а),
accusative,слане,слане,слана,
vocative,слани,слане,слана,
locative,сланим(а),сланим(а),сланим(а),
instrumental,сланим(а),сланим(а),сланим(а),
singular,masculine,feminine,neuter,
nominative,сланијии,сланијиа,сланијие,
genitive,сланијиег(а),сланијие,сланијиег(а),
dative,сланијием(у),сланијиој,сланијием(у),
accusative,inanimateanimate,сланијиисланијиег(а),сланијиу,сланијие
vocative,сланијии,сланијиа,сланијие,
locative,сланијием(у),сланијиој,сланијием(у),
instrumental,сланијиим,сланијиом,сланијиим,
plural,masculine,feminine,neuter,
nominative,сланијии,сланијие,сланијиа,
genitive,сланијиих,сланијиих,сланијиих,
dative,сланијиим(а),сланијиим(а),сланијиим(а),
accusative,сланијие,сланијие,сланијиа,
vocative,сланијии,сланијие,сланијиа,
locative,сланијиим(а),сланијиим(а),сланијиим(а),
instrumental,сланијиим(а),сланијиим(а),сланијиим(а),
singular,masculine,feminine,neuter,
nominative,најсланијии,најсланијиа,најсланијие,
genitive,најсланијиег(а),најсланијие,најсланијиег(а),
dative,најсланијием(у),најсланијиој,најсланијием(у),
accusative,inanimateanimate,најсланијиинајсланијиег(а),најсланијиу,најсланијие
vocative,најсланијии,најсланијиа,најсланијие,
locative,најсланијием(у),најсланијиој,најсланијием(у),
instrumental,најсланијиим,најсланијиом,најсланијиим,
plural,masculine,feminine,neuter,
nominative,најсланијии,најсланијие,најсланијиа,
genitive,најсланијиих,најсланијиих,најсланијиих,
dative,најсланијиим(а),најсланијиим(а),најсланијиим(а),
accusative,најсланијие,најсланијие,најсланијиа,
vocative,најсланијии,најсланијие,најсланијиа,
locative,најсланијиим(а),најсланијиим(а),најсланијиим(а),
instrumental,најсланијиим(а),најсланијиим(а),најсланијиим(а),
singular,masculine,feminine,neuter,
nominative,слањи,слања,слање,
genitive,слањег(а),слање,слањег(а),
dative,слањем(у),слањој,слањем(у),
accusative,inanimateanimate,слањислањег(а),слању,слање
vocative,слањи,слања,слање,
locative,слањем(у),слањој,слањем(у),
instrumental,слањим,слањом,слањим,
plural,masculine,feminine,neuter,
nominative,слањи,слање,слања,
genitive,слањих,слањих,слањих,
dative,слањим(а),слањим(а),слањим(а),
accusative,слање,слање,слања,
vocative,слањи,слање,слања,
locative,слањим(а),слањим(а),слањим(а),
instrumental,слањим(а),слањим(а),слањим(а),
singular,masculine,feminine,neuter,
nominative,најслањи,најслања,најслање,
genitive,најслањег(а),најслање,најслањег(а),
dative,најслањем(у),најслањој,најслањем(у),
accusative,inanimateanimate,најслањинајслањег(а),најслању,најслање
vocative,најслањи,најслања,најслање,
locative,најслањем(у),најслањој,најслањем(у),
instrumental,најслањим,најслањом,најслањим,
plural,masculine,feminine,neuter,
nominative,најслањи,најслање,најслања,
genitive,најслањих,најслањих,најслањих,
dative,најслањим(а),најслањим(а),најслањим(а),
accusative,најслање,најслање,најслања,
vocative,најслањи,најслање,најслања,
locative,најслањим(а),најслањим(а),најслањим(а),
instrumental,најслањим(а),најслањим(а),најслањим(а),
