0,1,2,3,4,5,6
predicative,שייןsheyn,,,,,
,,,,,,
case,masculine,neuter,feminine,plural,,
indefinite,definite,post./nom.,,,,
nominative,שיינערsheyner,שייןsheyn,שיינעsheyne,שיינסsheyns,שיינעsheyne,שיינעsheyne
accusative,שיינעםsheynem,,,,,
dative,שיינעםsheynem,שיינערsheyner,,,,
"אַ שיין פּנים! ‎(a sheyn ponem!, “(what a) pretty face!”)  אַ שיינעם דאַנק ‎(a sheynem dank, “thank you very much”)",,"באַשײַנען ‎(bashaynen, “to beautify”)  שיין געפֿורעמט ‎(sheyn gefuremt, “shapely”, adjective)",,"שיינע ‎(Sheyne, “female given name”)  שיינקייט ‎(sheynkeyt, “beauty”)",,
