0,1,2,3,4,5
,singular,plural,,,
,indef.,def.,noun,def.,noun
nominative,ein,der,Fritz,die,Fritze
genitive,eines,des,Fritzens,der,Fritze
dative,einem,dem,Fritzen,den,Fritzen
accusative,einen,den,Fritzen,die,Fritze
,singular,plural,,,
,indef.,def.,noun,def.,noun
nominative,ein,der,Fritz,die,Fritze
genitive,eines,des,Fritz',der,Fritze
dative,einem,dem,Fritz,den,Fritzen
accusative,einen,den,Fritz,die,Fritze
,singular,plural,,,
,indef.,def.,noun,def.,noun
nominative,ein,der,Fritz,die,Fritzen
genitive,eines,des,Fritzens,der,Fritzen
dative,einem,dem,Fritzen,den,Fritzen
accusative,einen,den,Fritzen,die,Fritzen
,singular,plural,,,
,indef.,def.,noun,def.,noun
nominative,ein,der,Fritz,die,Fritze
genitive,eines,des,Fritz',der,Fritze
dative,einem,dem,"Fritz,Fritze1",den,Fritzen
accusative,einen,den,Fritz,die,Fritze
