0,1,2,3
"Inflection of poliisiarvo (Kotus type 1/valo, no gradation)",,,
nominative,poliisiarvo,poliisiarvot,
genitive,poliisiarvon,poliisiarvojen,
partitive,poliisiarvoa,poliisiarvoja,
illative,poliisiarvoon,poliisiarvoihin,
,singular,plural,
nominative,poliisiarvo,poliisiarvot,
accusative,nom.,poliisiarvo,poliisiarvot
gen.,poliisiarvon,,
genitive,poliisiarvon,poliisiarvojen,
partitive,poliisiarvoa,poliisiarvoja,
inessive,poliisiarvossa,poliisiarvoissa,
elative,poliisiarvosta,poliisiarvoista,
illative,poliisiarvoon,poliisiarvoihin,
adessive,poliisiarvolla,poliisiarvoilla,
ablative,poliisiarvolta,poliisiarvoilta,
allative,poliisiarvolle,poliisiarvoille,
essive,poliisiarvona,poliisiarvoina,
translative,poliisiarvoksi,poliisiarvoiksi,
instructive,—,poliisiarvoin,
abessive,poliisiarvotta,poliisiarvoitta,
comitative,—,poliisiarvoineen,
Finnish,English,,
Päällystö,Commanding officers,,
poliisiylijohtaja,national police commissioner,,
poliisijohtaja (dept. director),deputy commissioner,,
poliisijohtaja (other),assistant commissioner,,
poliisiylitarkastaja,chief superintendent,,
poliisitarkastaja,superintendent,,
poliisipäällikkö,police chief,,
apulaispoliisipäällikkö,lieutenant colonel,,
ylikomisario,chief inspector,,
komisario,inspector,,
Alipäällystö,Senior officers,,
ylikonstaapeli,sergeant,,
Miehistö,Constables,,
vanhempi konstaapeli,senior constable,,
nuorempi konstaapeli,constable,,
,,,
