0,1,2,3
"Inflection of virpi (Kotus type 7/ovi, p-v gradation)",,,
nominative,virpi,virvet,
genitive,virven,virpien,
partitive,virpeä,virpiä,
illative,virpeen,virpiin,
,singular,plural,
nominative,virpi,virvet,
accusative,nom.,virpi,virvet
gen.,virven,,
genitive,virven,virpien,
partitive,virpeä,virpiä,
inessive,virvessä,virvissä,
elative,virvestä,virvistä,
illative,virpeen,virpiin,
adessive,virvellä,virvillä,
ablative,virveltä,virviltä,
allative,virvelle,virville,
essive,virpenä,virpinä,
translative,virveksi,virviksi,
instructive,—,virvin,
abessive,virvettä,virvittä,
comitative,—,virpineen,
"Inflection of virpi (Kotus type 5/risti, p-v gradation)",,,
nominative,virpi,virvit,
genitive,virvin,virpien,
partitive,virpiä,virpejä,
illative,virpiin,virpeihin,
,singular,plural,
nominative,virpi,virvit,
accusative,nom.,virpi,virvit
gen.,virvin,,
genitive,virvin,virpien,
partitive,virpiä,virpejä,
inessive,virvissä,virveissä,
elative,virvistä,virveistä,
illative,virpiin,virpeihin,
adessive,virvillä,virveillä,
ablative,virviltä,virveiltä,
allative,virville,virveille,
essive,virpinä,virpeinä,
translative,virviksi,virveiksi,
instructive,—,virvein,
abessive,virvittä,virveittä,
comitative,—,virpeineen,
"Inflection of virpi (Kotus type 5/risti, no gradation)",,,
nominative,virpi,virpit,
genitive,virpin,virpien,
partitive,virpiä,virpejä,
illative,virpiin,virpeihin,
,singular,plural,
nominative,virpi,virpit,
accusative,nom.,virpi,virpit
gen.,virpin,,
genitive,virpin,virpien,
partitive,virpiä,virpejä,
inessive,virpissä,virpeissä,
elative,virpistä,virpeistä,
illative,virpiin,virpeihin,
adessive,virpillä,virpeillä,
ablative,virpiltä,virpeiltä,
allative,virpille,virpeille,
essive,virpinä,virpeinä,
translative,virpiksi,virpeiksi,
instructive,—,virpein,
abessive,virpittä,virpeittä,
comitative,—,virpeineen,
