0,1,2,3,4
"Inflection of fyysikko (Kotus type 4/laatikko, kk-k gradation)",,,,
nominative,fyysikko,fyysikot,,
genitive,fyysikon,fyysikkojenfyysikoidenfyysikoitten,,
partitive,fyysikkoa,fyysikkojafyysikoita,,
illative,fyysikkoon,fyysikkoihinfyysikoihin,,
,singular,plural,,
nominative,fyysikko,fyysikot,,
accusative,nom.,fyysikko,fyysikot,
gen.,fyysikon,,,
genitive,fyysikon,fyysikkojenfyysikoidenfyysikoitten,,
partitive,fyysikkoa,fyysikkojafyysikoita,,
inessive,fyysikossa,fyysikoissa,,
elative,fyysikosta,fyysikoista,,
illative,fyysikkoon,fyysikkoihinfyysikoihin,,
adessive,fyysikolla,fyysikoilla,,
ablative,fyysikolta,fyysikoilta,,
allative,fyysikolle,fyysikoille,,
essive,fyysikkona,fyysikkoina,,
translative,fyysikoksi,fyysikoiksi,,
instructive,—,fyysikoin,,
abessive,fyysikotta,fyysikoitta,,
comitative,—,fyysikkoineen,,
astrofyysikko  atomifyysikko  biofyysikko,,geofyysikko  hiukkasfyysikko  kvanttifyysikko,,sairaalafyysikko  ydinfyysikko
