0,1,2,3,4
Audio,,(file),,
,singular,plural,,
nominative,кро́вьkróvʹ,кро́виkróvi,,
genitive,кро́виkróvi,крове́йkrovéj,,
dative,кро́виkróvi,кровя́мkrovjám,,
accusative,кро́вьkróvʹ,кро́виkróvi,,
instrumental,кро́вьюkróvʹju,кровя́миkrovjámi,,
prepositional,кро́виkróvi,кровя́хkrovjáx,,
locative,крови́kroví,,,
,singular,plural,,
nominative,кро́вьkróvʹ,кро́виkróvi,,
genitive,кро́виkróvi,крове́йkrovéj,,
dative,кро́виkróvi,кровя́мъkrovjám,,
accusative,кро́вьkróvʹ,кро́виkróvi,,
instrumental,кро́вьюkróvʹju,кровя́миkrovjámi,,
prepositional,кро́виkróvi,кровя́хъkrovjáx,,
locative,крови́kroví,,,
крова́вик ‎(krovávik)  крова́вый ‎(krovávyj)  кровено́сный ‎(krovenósnyj),,крови́нка ‎(krovínka)  крови́ща ‎(krovíšča),,кро́вный ‎(króvnyj)  кровяно́й ‎(krovjanój)
