0,1,2,3,4,5
,masculine,neuter,feminine,plural,
nominative,умира́ющийumirájuščij,умира́ющееumirájuščeje,умира́ющаяumirájuščaja,умира́ющиеumirájuščije,
genitive,умира́ющегоumirájuščevo,умира́ющейumirájuščej,умира́ющихumirájuščix,,
dative,умира́ющемуumirájuščemu,умира́ющейumirájuščej,умира́ющимumirájuščim,,
accusative,animate,умира́ющегоumirájuščevo,умира́ющееumirájuščeje,умира́ющуюumirájuščuju,умира́ющихumirájuščix
inanimate,умира́ющийumirájuščij,умира́ющиеumirájuščije,,,
instrumental,умира́ющимumirájuščim,"умира́ющей, умира́ющеюumirájuščej, umirájuščeju",умира́ющимиumirájuščimi,,
prepositional,умира́ющемumirájuščem,умира́ющейumirájuščej,умира́ющихumirájuščix,,
,masculine,neuter,feminine,plural,
nominative,умира́ющийumirájuščij,умира́ющееumirájuščeje,умира́ющаяumirájuščaja,умира́ющиеumirájuščije,
genitive,умира́ющегоumirájuščevo,умира́ющейumirájuščej,умира́ющихumirájuščix,,
dative,умира́ющемуumirájuščemu,умира́ющейumirájuščej,умира́ющимumirájuščim,,
accusative,animate,умира́ющегоumirájuščevo,умира́ющееumirájuščeje,умира́ющуюumirájuščuju,умира́ющихumirájuščix
inanimate,умира́ющийumirájuščij,умира́ющиеumirájuščije,,,
instrumental,умира́ющимumirájuščim,"умира́ющей, умира́ющеюumirájuščej, umirájuščeju",умира́ющимиumirájuščimi,,
prepositional,умира́ющемumirájuščem,умира́ющейumirájuščej,умира́ющихumirájuščix,,
,,,,,
short form,умира́ющumirájušč,умира́ющеumirájušče,умира́ющаumirájušča,умира́ющиumirájušči,
,singular,plural,,,
nominative,умира́ющийumirájuščij,умира́ющиеumirájuščije,,,
genitive,умира́ющегоumirájuščevo,умира́ющихumirájuščix,,,
dative,умира́ющемуumirájuščemu,умира́ющимumirájuščim,,,
accusative,умира́ющегоumirájuščevo,умира́ющихumirájuščix,,,
instrumental,умира́ющимumirájuščim,умира́ющимиumirájuščimi,,,
prepositional,умира́ющемumirájuščem,умира́ющихumirájuščix,,,
