0,1,2
PIE root,,
*gʷʰrendʰ-,,
Audio,,(file)
,singular,plural
nominative,гру́дьgrúdʹ,гру́диgrúdi
genitive,"груди́, гру́ди*grudí, grúdi*",груде́йgrudéj
dative,"груди́, гру́ди*grudí, grúdi*",грудя́мgrudjám
accusative,гру́дьgrúdʹ,гру́диgrúdi
instrumental,гру́дьюgrúdʹju,грудя́миgrudjámi
prepositional,"груди́, гру́ди*grudí, grúdi*",грудя́хgrudjáx
locative,груди́grudí,
,singular,plural
nominative,гру́дьgrúdʹ,гру́диgrúdi
genitive,"груди́, гру́диgrudí, grúdi",груде́йgrudéj
dative,"груди́, гру́диgrudí, grúdi",грудя́мъgrudjám
accusative,гру́дьgrúdʹ,гру́диgrúdi
instrumental,гру́дьюgrúdʹju,грудя́миgrudjámi
prepositional,"груди́, гру́диgrudí, grúdi",грудя́хъgrudjáx
locative,груди́grudí,
