0,1,2,3,4
охере́вший ‎(oxerévšij)  охере́ть ‎(oxerétʹ)  охери́тельный ‎(oxerítelʹnyj),,похе́рить ‎(poxéritʹ)  херня́ ‎(xernjá)  херов ‎(xerov),,херовина ‎(xerovina)  херовый ‎(xerovyj)  херя́чить ‎(xerjáčitʹ)
,singular,plural,,
nominative,хе́рxér,херы́xerý,,
genitive,"хе́ра, хера́△*xéra, xerá△*",херо́вxeróv,,
dative,хе́руxéru,хера́мxerám,,
accusative animateinanimate,"хе́ра, хера́△*xéra, xerá△*",херо́вxeróv,,
хе́рxér,херы́xerý,,,
instrumental,хе́ромxérom,хера́миxerámi,,
prepositional,хе́реxére,хера́хxeráx,,
,singular,plural,,
nominative,хе́рxér,херы́xerý,,
genitive,"хе́ра, хера́xéra, xerá",херо́вxeróv,,
dative,"хе́ру, херу́xéru, xerú",хера́мxerám,,
accusative,хе́рxér,херы́xerý,,
instrumental,"хе́ром, херо́мxérom, xeróm",хера́миxerámi,,
prepositional,"хе́ре, хере́xére, xeré",хера́хxeráx,,
