0,1,2
PIE root,,
*kʷey-,,
Audio,,(file)
imperfective aspect,,
infinitive,чини́тьčinítʹ,
participles,present tense,past tense
active,чи́нящийčínjaščij,чини́вшийčinívšij
passive,чини́мыйčinímyj,чи́ненныйčínennyj
adverbial,чиня́činjá,"чини́вčinív,чини́вшиčinívši"
,present tense,future tense
1st singular (я),чиню́činjú,бу́ду чини́тьbúdu činítʹ
2nd singular (ты),чи́нишьčínišʹ,бу́дешь чини́тьbúdešʹ činítʹ
3rd singular (он/она́/оно́),чи́нитčínit,бу́дет чини́тьbúdet činítʹ
1st plural (мы),чи́нимčínim,бу́дем чини́тьbúdem činítʹ
2nd plural (вы),чи́нитеčínite,бу́дете чини́тьbúdete činítʹ
3rd plural (они́),чи́нятčínjat,бу́дут чини́тьbúdut činítʹ
imperative,singular,plural
,чини́činí,чини́теčiníte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),чини́лčiníl,чини́лиčiníli
feminine (я/ты/она́),чини́лаčiníla,
neuter (оно́),чини́лоčinílo,
imperfective  (no equivalent)  дочи́нивать ‎(dočínivatʹ)  (no equivalent)  начи́нивать ‎(načínivatʹ)  обчи́нивать ‎(občínivatʹ)  обчи́ниваться ‎(občínivatʹsja)  (no equivalent)  перечи́нивать ‎(perečínivatʹ)  починя́ть ‎(počinjátʹ)  починя́ться ‎(počinjátʹsja)  прочи́нивать ‎(pročínivatʹ),,perfective  вычини́ть ‎(vyčinítʹ)  дочини́ть ‎(dočinítʹ)  зачини́ть ‎(začinítʹ)  начини́ть ‎(načinítʹ)  обчини́ть ‎(občinítʹ)  обчини́ться ‎(občinítʹsja)  очини́ть ‎(očinítʹ)  перечини́ть ‎(perečinítʹ)  почини́ть ‎(počinítʹ)  почини́ться ‎(počinítʹsja)  прочини́ть ‎(pročinítʹ)
imperfective aspect,,
infinitive,чини́тьčinítʹ,
participles,present tense,past tense
active,чиня́щийčinjáščij,чини́вшийčinívšij
passive,чини́мыйčinímyj,чинённыйčinjónnyj
adverbial,чиня́činjá,"чини́вčinív,чини́вшиčinívši"
,present tense,future tense
1st singular (я),чиню́činjú,бу́ду чини́тьbúdu činítʹ
2nd singular (ты),чини́шьčiníšʹ,бу́дешь чини́тьbúdešʹ činítʹ
3rd singular (он/она́/оно́),чини́тčinít,бу́дет чини́тьbúdet činítʹ
1st plural (мы),чини́мčiním,бу́дем чини́тьbúdem činítʹ
2nd plural (вы),чини́теčiníte,бу́дете чини́тьbúdete činítʹ
3rd plural (они́),чиня́тčinját,бу́дут чини́тьbúdut činítʹ
imperative,singular,plural
,чини́činí,чини́теčiníte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),чини́лčiníl,чини́лиčiníli
feminine (я/ты/она́),чини́лаčiníla,
neuter (оно́),чини́лоčinílo,
imperfective  вчиня́ть ‎(včinjátʹ)  (no equivalent)  начиня́ть ‎(načinjátʹ)  подчиня́ть ‎(podčinjátʹ)  подчиня́ться ‎(podčinjátʹsja)  (no equivalent)  причиня́ть ‎(pričinjátʹ)  соподчиня́ть ‎(sopodčinjátʹ)  учин́ять ‎(učińjatʹ)  учиня́ться ‎(učinjátʹsja),,perfective  вчини́ть ‎(včinítʹ)  зачини́ться ‎(začinítʹsja)  начини́ть ‎(načinítʹ)  подчини́ть ‎(podčinítʹ)  подчини́ться ‎(podčinítʹsja)  почини́ться ‎(počinítʹsja)  причини́ть ‎(pričinítʹ)  соподчини́ть ‎(sopodčinítʹ)  учини́ть ‎(učinítʹ)  учини́ться ‎(učinítʹsja)
