0,1,2,3,4,5
PIE root,,,,,
*steh₂-,,,,,
audio,,(file),,,
,masculine,neuter,feminine,plural,
nominative,ста́рыйstáryj,ста́роеstároje,ста́раяstáraja,ста́рыеstáryje,
genitive,ста́рогоstárovo,ста́ройstároj,ста́рыхstáryx,,
dative,ста́ромуstáromu,ста́ройstároj,ста́рымstárym,,
accusative,animate,ста́рогоstárovo,ста́роеstároje,ста́руюstáruju,ста́рыхstáryx
inanimate,ста́рыйstáryj,ста́рыеstáryje,,,
instrumental,ста́рымstárym,"ста́рой, ста́роюstároj, stároju",ста́рымиstárymi,,
prepositional,ста́ромstárom,ста́ройstároj,ста́рыхstáryx,,
,,,,,
short form,старstar,"старо́, ста́роstaró, stáro",стара́stará,"стары́, ста́рыstarý, stáry",
,masculine,neuter,feminine,m. plural,n./f. plural
nominative,ста́рыйstáryj,ста́роеstároje,ста́раяstáraja,ста́рыеstáryje,ста́рыяstáryja
genitive,ста́рагоstáravo,ста́ройstároj,ста́рыхъstáryx,,
dative,ста́ромуstáromu,ста́ройstároj,ста́рымъstárym,,
accusative,animate,ста́рагоstáravo,ста́роеstároje,ста́руюstáruju,ста́рыхъstáryx
inanimate,ста́рыйstáryj,ста́рыеstáryje,ста́рыяstáryja,,
instrumental,ста́рымъstárym,"ста́рой, ста́роюstároj, stároju",ста́рымиstárymi,,
prepositional,ста́ромъstárom,ста́ройstároj,ста́рыхъstáryx,,
,,,,,
short form,старъstar,"старо́, ста́роstaró, stáro",стара́stará,"стары́, ста́рыstarý, stáry",
