0,1,2
PIE root,,
*gʷʰen-,,
Audio,,(file)
imperfective aspect,,
infinitive,гна́тьgnátʹ,
participles,present tense,past tense
active,гоня́щийgonjáščij,гна́вшийgnávšij
passive,гони́мыйgonímyj,—
adverbial,гоня́gonjá,"гна́вgnáv,гна́вшиgnávši"
,present tense,future tense
1st singular (я),гоню́gonjú,бу́ду гна́тьbúdu gnátʹ
2nd singular (ты),го́нишьgónišʹ,бу́дешь гна́тьbúdešʹ gnátʹ
3rd singular (он/она́/оно́),го́нитgónit,бу́дет гна́тьbúdet gnátʹ
1st plural (мы),го́нимgónim,бу́дем гна́тьbúdem gnátʹ
2nd plural (вы),го́нитеgónite,бу́дете гна́тьbúdete gnátʹ
3rd plural (они́),го́нятgónjat,бу́дут гна́тьbúdut gnátʹ
imperative,singular,plural
,гони́goní,гони́теgoníte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),гна́лgnál,гна́лиgnáli
feminine (я/ты/она́),гнала́gnalá,
neuter (оно́),гна́лоgnálo,
imperfective  гоня́ться ‎(gonjátʹsja)  вгоня́ть ‎(vgonjátʹ)  возгоня́ть ‎(vozgonjátʹ)  возгоня́ться ‎(vozgonjátʹsja)  выгоня́ть ‎(vygonjátʹ)  гоня́ться ‎(gonjátʹsja)  догоня́ть impf ‎(dogonjátʹ)  (no equivalent)  загоня́ть impf ‎(zagonjátʹ)  (no equivalent)  изгоня́ть ‎(izgonjátʹ)  нагоня́ть impf ‎(nagonjátʹ)  нага́нивать ‎(nagánivatʹ)  (no equivalent)  обгоня́ть ‎(obgonjátʹ)  отгоня́ть impf ‎(otgonjátʹ)  (no equivalent)  перегоня́ть impf ‎(peregonjátʹ)  перегоня́ться impf ‎(peregonjátʹsja)  (no equivalent)  [гнать ‎(gnatʹ)]  [гна́ться ‎(gnátʹsja)]  [гоня́ть ‎(gonjátʹ)]  [гоня́ться ‎(gonjátʹsja)]  погоня́ть impf ‎(pogonjátʹ)  погоня́ться impf ‎(pogonjátʹsja)  подгоня́ть ‎(podgonjátʹ)  (no equivalent)  пригоня́ть ‎(prigonjátʹ)  прогоня́ть impf ‎(progonjátʹ)  (no equivalent)  (no equivalent)  (no equivalent)  разгоня́ть ‎(razgonjátʹ)  разгоня́ться ‎(razgonjátʹsja)  (no equivalent)  сгоня́ть impf ‎(sgonjátʹ)  угоня́ть impf ‎(ugonjátʹ)  (no equivalent)  (no equivalent)  (no equivalent),,perfective  [погоня́ться ‎(pogonjátʹsja)]  вогна́ть ‎(vognátʹ)  возгна́ть ‎(vozgnátʹ)  возгна́ться ‎(vozgnátʹsja)  вы́гнать ‎(výgnatʹ)  гна́ться ‎(gnátʹsja)  догна́ть ‎(dognátʹ)  догоня́ть pf ‎(dogonjátʹ)  загна́ть ‎(zagnátʹ)  загоня́ть pf ‎(zagonjátʹ)  изгна́ть ‎(izgnátʹ)  нагна́ть ‎(nagnátʹ)  нагоня́ть pf ‎(nagonjátʹ)  нагоня́ться pf ‎(nagonjátʹsja)  обогна́ть ‎(obognátʹ)  отогна́ть ‎(otognátʹ)  отгоня́ть pf ‎(otgonjátʹ)  перегна́ть ‎(peregnátʹ)  перегоня́ть pf ‎(peregonjátʹ)  (no equivalent)  погна́ть ‎(pognátʹ)  погна́ться ‎(pognátʹsja)  погоня́ть pf ‎(pogonjátʹ)  погоня́ться pf ‎(pogonjátʹsja)  (no equivalent)  (no equivalent)  подогна́ть ‎(podognátʹ)  понагна́ть ‎(ponagnátʹ)  пригна́ть ‎(prignátʹ)  прогна́ть ‎(prognátʹ)  прогна́ться ‎(prognátʹsja)  прогоня́ть pf ‎(progonjátʹ)  прогоня́ться pf ‎(progonjátʹsja)  разогна́ть ‎(razognátʹ)  разогна́ться ‎(razognátʹsja)  сгоня́ть pf ‎(sgonjátʹ)  согна́ть ‎(sognátʹ)  угна́ть ‎(ugnátʹ)  угна́ться ‎(ugnátʹsja)  угоня́ть pf ‎(ugonjátʹ)  угоня́ться pf ‎(ugonjátʹsja)
возго́нка ‎(vozgónka)  вы́гон ‎(výgon)  в дого́нку ‎(v dogónku)  гон ‎(gon)  гоне́ц ‎(gonéc)  гони́мый ‎(gonímyj)  го́нка ‎(gónka)  го́нщик ‎(gónščik)  заго́н ‎(zagón)  заго́нщик ‎(zagónščik)  изгна́ние ‎(izgnánije)  изгна́нник ‎(izgnánnik)  обго́н ‎(obgón)  отго́н ‎(otgón)  перего́н ‎(peregón),,перего́нка ‎(peregónka)  подго́н ‎(podgón)  подго́нка ‎(podgónka)  приго́н ‎(prigón)  прого́н ‎(progón)  сгон ‎(sgon)  разго́н ‎(razgón)  самого́н ‎(samogón)  самого́нщик ‎(samogónščik)  уго́н ‎(ugón)  уго́нщик ‎(ugónščik)
