0,1,2,3,4,5
,masculine,neuter,feminine,plural,
nominative,цвету́щийcvetúščij,цвету́щееcvetúščeje,цвету́щаяcvetúščaja,цвету́щиеcvetúščije,
genitive,цвету́щегоcvetúščevo,цвету́щейcvetúščej,цвету́щихcvetúščix,,
dative,цвету́щемуcvetúščemu,цвету́щейcvetúščej,цвету́щимcvetúščim,,
accusative,animate,цвету́щегоcvetúščevo,цвету́щееcvetúščeje,цвету́щуюcvetúščuju,цвету́щихcvetúščix
inanimate,цвету́щийcvetúščij,цвету́щиеcvetúščije,,,
instrumental,цвету́щимcvetúščim,"цвету́щей, цвету́щеюcvetúščej, cvetúščeju",цвету́щимиcvetúščimi,,
prepositional,цвету́щемcvetúščem,цвету́щейcvetúščej,цвету́щихcvetúščix,,
,masculine,neuter,feminine,plural,
nominative,цвету́щийcvetúščij,цвету́щееcvetúščeje,цвету́щаяcvetúščaja,цвету́щиеcvetúščije,
genitive,цвету́щегоcvetúščevo,цвету́щейcvetúščej,цвету́щихcvetúščix,,
dative,цвету́щемуcvetúščemu,цвету́щейcvetúščej,цвету́щимcvetúščim,,
accusative,animate,цвету́щегоcvetúščevo,цвету́щееcvetúščeje,цвету́щуюcvetúščuju,цвету́щихcvetúščix
inanimate,цвету́щийcvetúščij,цвету́щиеcvetúščije,,,
instrumental,цвету́щимcvetúščim,"цвету́щей, цвету́щеюcvetúščej, cvetúščeju",цвету́щимиcvetúščimi,,
prepositional,цвету́щемcvetúščem,цвету́щейcvetúščej,цвету́щихcvetúščix,,
,,,,,
short form,цвету́щcvetúšč,цвету́щеcvetúšče,цвету́щаcvetúšča,цвету́щиcvetúšči,
