0,1,2,3,4,5
audio,,(file),,,
,masculine,neuter,feminine,plural,
nominative,чёрныйčórnyj,чёрноеčórnoje,чёрнаяčórnaja,чёрныеčórnyje,
genitive,чёрногоčórnovo,чёрнойčórnoj,чёрныхčórnyx,,
dative,чёрномуčórnomu,чёрнойčórnoj,чёрнымčórnym,,
accusative,animate,чёрногоčórnovo,чёрноеčórnoje,чёрнуюčórnuju,чёрныхčórnyx
inanimate,чёрныйčórnyj,чёрныеčórnyje,,,
instrumental,чёрнымčórnym,"чёрной, чёрноюčórnoj, čórnoju",чёрнымиčórnymi,,
prepositional,чёрномčórnom,чёрнойčórnoj,чёрныхčórnyx,,
,,,,,
short form,чёренčóren,черно́černó,черна́černá,черны́černý,
,masculine,neuter,feminine,m. plural,n./f. plural
nominative,чёрныйčórnyj,чёрноеčórnoje,чёрнаяčórnaja,чёрныеčórnyje,чёрныяčórnyja
genitive,чёрнагоčórnavo,чёрнойčórnoj,чёрныхъčórnyx,,
dative,чёрномуčórnomu,чёрнойčórnoj,чёрнымъčórnym,,
accusative,animate,чёрнагоčórnavo,чёрноеčórnoje,чёрнуюčórnuju,чёрныхъčórnyx
inanimate,чёрныйčórnyj,чёрныеčórnyje,чёрныяčórnyja,,
instrumental,чёрнымъčórnym,"чёрной, чёрноюčórnoj, čórnoju",чёрнымиčórnymi,,
prepositional,чёрномъčórnom,чёрнойčórnoj,чёрныхъčórnyx,,
,,,,,
short form,чёренъčóren,черно́černó,черна́černá,черны́černý,
,singular,plural,,,
nominative,чёрныйčórnyj,чёрныеčórnyje,,,
genitive,чёрногоčórnovo,чёрныхčórnyx,,,
dative,чёрномуčórnomu,чёрнымčórnym,,,
accusative,чёрногоčórnovo,чёрныхčórnyx,,,
instrumental,чёрнымčórnym,чёрнымиčórnymi,,,
prepositional,чёрномčórnom,чёрныхčórnyx,,,
Colors in Russian · цвета́ ‎(cvetá) (layout · text),,,,,
кра́сный ‎(krásnyj),зелёный ‎(zeljónyj),жёлтый ‎(žóltyj),кре́мовый ‎(krémovyj),бе́лый ‎(bélyj),
"алый ‎(alyj), пунцовый ‎(puncovyj)",пу́рпу́рный ‎(púrpúrnyj),зеленова́то-голубо́й ‎(zelenováto-golubój),жёлто-зелёный ‎(žólto-zeljónyj),ро́зовый ‎(rózovyj),
инди́го ‎(indígo),си́ний ‎(sínij),ора́нжевый ‎(oránževyj),се́рый ‎(séryj),лило́вый ‎(lilóvyj),
чёрный ‎(čórnyj),фиоле́товый ‎(fiolétovyj),кори́чневый ‎(koríčnevyj),голубо́й ‎(golubój),голубо́й ‎(golubój),
