0,1,2,3,4,5
Audio,,(file),,,
,masculine,neuter,feminine,plural,
nominative,учёныйučónyj,учёноеučónoje,учёнаяučónaja,учёныеučónyje,
genitive,учёногоučónovo,учёнойučónoj,учёныхučónyx,,
dative,учёномуučónomu,учёнойučónoj,учёнымučónym,,
accusative,animate,учёногоučónovo,учёноеučónoje,учёнуюučónuju,учёныхučónyx
inanimate,учёныйučónyj,учёныеučónyje,,,
instrumental,учёнымučónym,"учёной, учёноюučónoj, učónoju",учёнымиučónymi,,
prepositional,учёномučónom,учёнойučónoj,учёныхučónyx,,
,,,,,
short form,учёнučón,учёноučóno,учёнаučóna,учёныučóny,
,singular,plural,,,
nominative,учёныйučónyj,учёныеučónyje,,,
genitive,учёногоučónovo,учёныхučónyx,,,
dative,учёномуučónomu,учёнымučónym,,,
accusative,учёногоučónovo,учёныхučónyx,,,
instrumental,учёнымučónym,учёнымиučónymi,,,
prepositional,учёномučónom,учёныхučónyx,,,
