0,1,2,3,4
Audio,,(file),,
,singular,plural,,
nominative,сле́дsléd,следы́sledý,,
genitive,сле́даsléda,следо́вsledóv,,
dative,сле́дуslédu,следа́мsledám,,
accusative,сле́дsléd,следы́sledý,,
instrumental,сле́домslédom,следа́миsledámi,,
prepositional,сле́деsléde,следа́хsledáx,,
locative,следу́sledú,,,
вслед ‎(vsled)  всле́дствие ‎(vslédstvije)  иссле́дование ‎(isslédovanije)  иссле́довать ‎(isslédovatʹ)  иссле́дователь ‎(isslédovatelʹ)  наследить ‎(nasleditʹ)  насле́дование ‎(naslédovanije)  насле́довать ‎(naslédovatʹ)  послед ‎(posled)  после́дователь ‎(poslédovatelʹ)  после́дствие ‎(poslédstvije)  пресле́дование ‎(preslédovanije),,пресле́довать ‎(preslédovatʹ)  пресле́дователь ‎(preslédovatelʹ)  иссле́довать ‎(isslédovatʹ)  иссле́дователь ‎(isslédovatelʹ)  расследовать ‎(rassledovatʹ)  рассле́дование ‎(rasslédovanije)  след в след ‎(sled v sled)  следи́ть ‎(sledítʹ)  сле́дование ‎(slédovanije),,сле́дователь ‎(slédovatelʹ)  сле́довать ‎(slédovatʹ)  следовой ‎(sledovoj)  сле́дом ‎(slédom)  следопыт ‎(sledopyt)  сле́дствие ‎(slédstvije)  сле́дующий ‎(slédujuščij)  слежение ‎(sleženije)  сле́жка ‎(sléžka)
