0,1,2,3,4,5
,,(file),,,
,masculine,neuter,feminine,plural,
nominative,хра́брыйxrábryj,хра́броеxrábroje,хра́браяxrábraja,хра́брыеxrábryje,
genitive,хра́брогоxrábrovo,хра́бройxrábroj,хра́брыхxrábryx,,
dative,хра́бромуxrábromu,хра́бройxrábroj,хра́брымxrábrym,,
accusative,animate,хра́брогоxrábrovo,хра́броеxrábroje,хра́бруюxrábruju,хра́брыхxrábryx
inanimate,хра́брыйxrábryj,хра́брыеxrábryje,,,
instrumental,хра́брымxrábrym,"хра́брой, хра́броюxrábroj, xrábroju",хра́брымиxrábrymi,,
prepositional,хра́бромxrábrom,хра́бройxrábroj,хра́брыхxrábryx,,
,,,,,
short form,храбрxrabr,хра́броxrábro,храбра́xrabrá,"храбры́, хра́брыxrabrý, xrábry",
,masculine,neuter,feminine,m. plural,n./f. plural
nominative,хра́брыйxrábryj,хра́броеxrábroje,хра́браяxrábraja,хра́брыеxrábryje,хра́брыяxrábryja
genitive,хра́брагоxrábravo,хра́бройxrábroj,хра́брыхъxrábryx,,
dative,хра́бромуxrábromu,хра́бройxrábroj,хра́брымъxrábrym,,
accusative,animate,хра́брагоxrábravo,хра́броеxrábroje,хра́бруюxrábruju,хра́брыхъxrábryx
inanimate,хра́брыйxrábryj,хра́брыеxrábryje,хра́брыяxrábryja,,
instrumental,хра́брымъxrábrym,"хра́брой, хра́броюxrábroj, xrábroju",хра́брымиxrábrymi,,
prepositional,хра́бромъxrábrom,хра́бройxrábroj,хра́брыхъxrábryx,,
,,,,,
short form,храбръxrabr,хра́броxrábro,храбра́xrabrá,"храбры́, хра́брыxrabrý, xrábry",
