0,1,2
perfective aspect,,
infinitive,повали́тьpovalítʹ,
participles,present tense,past tense
active,—,повали́вшийpovalívšij
passive,—,пова́ленныйpoválennyj
adverbial,—,"повали́вpovalív,повали́вшиpovalívši"
,present tense,future tense
1st singular (я),—,повалю́povaljú
2nd singular (ты),—,пова́лишьpoválišʹ
3rd singular (он/она́/оно́),—,пова́литpoválit
1st plural (мы),—,пова́лимpoválim
2nd plural (вы),—,пова́литеpoválite
3rd plural (они́),—,пова́лятpováljat
imperative,singular,plural
,повали́povalí,повали́теpovalíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),повали́лpovalíl,повали́лиpovalíli
feminine (я/ты/она́),повали́лаpovalíla,
neuter (оно́),повали́лоpovalílo,
perfective aspect,,
infinitive,повали́тьpovalítʹ,
participles,present tense,past tense
active,—,повали́вшийpovalívšij
passive,—,—
adverbial,—,"повали́вpovalív,повали́вшиpovalívši"
,present tense,future tense
1st singular (я),—,повалю́povaljú
2nd singular (ты),—,повали́шьpovalíšʹ
3rd singular (он/она́/оно́),—,повали́тpovalít
1st plural (мы),—,повали́мpovalím
2nd plural (вы),—,повали́теpovalíte
3rd plural (они́),—,поваля́тpovalját
imperative,singular,plural
,повали́povalí,повали́теpovalíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),повали́лpovalíl,повали́лиpovalíli
feminine (я/ты/она́),повали́лаpovalíla,
neuter (оно́),повали́лоpovalílo,
perfective aspect,,
infinitive,повали́тьpovalítʹ,
participles,present tense,past tense
active,—,повали́вшийpovalívšij
passive,—,—
adverbial,—,"повали́вpovalív,повали́вшиpovalívši"
,present tense,future tense
1st singular (я),—,повалю́povaljú
2nd singular (ты),—,пова́лишьpoválišʹ
3rd singular (он/она́/оно́),—,пова́литpoválit
1st plural (мы),—,пова́лимpoválim
2nd plural (вы),—,пова́литеpoválite
3rd plural (они́),—,пова́лятpováljat
imperative,singular,plural
,повали́povalí,повали́теpovalíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),повали́лpovalíl,повали́лиpovalíli
feminine (я/ты/она́),повали́лаpovalíla,
neuter (оно́),повали́лоpovalílo,
