0,1,2,3,4,5
,masculine,neuter,feminine,plural,
nominative,вооружённыйvooružónnyj,вооружённоеvooružónnoje,вооружённаяvooružónnaja,вооружённыеvooružónnyje,
genitive,вооружённогоvooružónnovo,вооружённойvooružónnoj,вооружённыхvooružónnyx,,
dative,вооружённомуvooružónnomu,вооружённойvooružónnoj,вооружённымvooružónnym,,
accusative,animate,вооружённогоvooružónnovo,вооружённоеvooružónnoje,вооружённуюvooružónnuju,вооружённыхvooružónnyx
inanimate,вооружённыйvooružónnyj,вооружённыеvooružónnyje,,,
instrumental,вооружённымvooružónnym,"вооружённой, вооружённоюvooružónnoj, vooružónnoju",вооружённымиvooružónnymi,,
prepositional,вооружённомvooružónnom,вооружённойvooružónnoj,вооружённыхvooružónnyx,,
,,,,,
short form,вооружёнvooružón,вооружено́vooruženó,вооружена́vooružená,вооружены́vooružený,
,masculine,neuter,feminine,plural,
nominative,вооружённыйvooružónnyj,вооружённоеvooružónnoje,вооружённаяvooružónnaja,вооружённыеvooružónnyje,
genitive,вооружённогоvooružónnovo,вооружённойvooružónnoj,вооружённыхvooružónnyx,,
dative,вооружённомуvooružónnomu,вооружённойvooružónnoj,вооружённымvooružónnym,,
accusative,animate,вооружённогоvooružónnovo,вооружённоеvooružónnoje,вооружённуюvooružónnuju,вооружённыхvooružónnyx
inanimate,вооружённыйvooružónnyj,вооружённыеvooružónnyje,,,
instrumental,вооружённымvooružónnym,"вооружённой, вооружённоюvooružónnoj, vooružónnoju",вооружённымиvooružónnymi,,
prepositional,вооружённомvooružónnom,вооружённойvooružónnoj,вооружённыхvooružónnyx,,
,,,,,
short form,вооружёнvooružón,вооружённоvooružónno,вооружённаvooružónna,вооружённыvooružónny,
,masculine,neuter,feminine,m. plural,n./f. plural
nominative,вооружённыйvooružónnyj,вооружённоеvooružónnoje,вооружённаяvooružónnaja,вооружённыеvooružónnyje,вооружённыяvooružónnyja
genitive,вооружённагоvooružónnavo,вооружённойvooružónnoj,вооружённыхъvooružónnyx,,
dative,вооружённомуvooružónnomu,вооружённойvooružónnoj,вооружённымъvooružónnym,,
accusative,animate,вооружённагоvooružónnavo,вооружённоеvooružónnoje,вооружённуюvooružónnuju,вооружённыхъvooružónnyx
inanimate,вооружённыйvooružónnyj,вооружённыеvooružónnyje,вооружённыяvooružónnyja,,
instrumental,вооружённымъvooružónnym,"вооружённой, вооружённоюvooružónnoj, vooružónnoju",вооружённымиvooružónnymi,,
prepositional,вооружённомъvooružónnom,вооружённойvooružónnoj,вооружённыхъvooružónnyx,,
,,,,,
short form,вооружёнъvooružón,вооружённоvooružónno,вооружённаvooružónna,вооружённыvooružónny,
