0,1,2
,singular,plural
nominative,су́дноsúdno,суда́△sudá△
genitive,су́днаsúdna,судо́в△sudóv△
dative,су́днуsúdnu,суда́м△sudám△
accusative,су́дноsúdno,суда́△sudá△
instrumental,су́дномsúdnom,суда́ми△sudámi△
prepositional,су́днеsúdne,суда́х△sudáx△
,singular,plural
nominative,су́дноsúdno,суда́△sudá△
genitive,су́днаsúdna,судо́въ△sudóv△
dative,су́днуsúdnu,суда́мъ△sudám△
accusative,су́дноsúdno,суда́△sudá△
instrumental,су́дномъsúdnom,суда́ми△sudámi△
prepositional,су́днѣsúdně,суда́хъ△sudáx△
,singular,plural
nominative,су́дноsúdno,су́днаsúdna
genitive,су́днаsúdna,су́денsúden
dative,су́днуsúdnu,су́днамsúdnam
accusative,су́дноsúdno,су́днаsúdna
instrumental,су́дномsúdnom,су́днамиsúdnami
prepositional,су́днеsúdne,су́днахsúdnax
,singular,plural
nominative,су́дноsúdno,су́днаsúdna
genitive,су́днаsúdna,су́денъsúden
dative,су́днуsúdnu,су́днамъsúdnam
accusative,су́дноsúdno,су́днаsúdna
instrumental,су́дномъsúdnom,су́днамиsúdnami
prepositional,су́днѣsúdně,су́днахъsúdnax
