0,1,2
PIE root,,
*peh₃-,,
поить,,(file)
imperfective aspect,,
infinitive,пои́тьpoítʹ,
participles,present tense,past tense
active,поя́щийpojáščij,пои́вшийpoívšij
passive,пои́мыйpoímyj,по́енныйpójennyj
adverbial,поя́pojá,"пои́вpoív,пои́вшиpoívši"
,present tense,future tense
1st singular (я),пою́pojú,бу́ду пои́тьbúdu poítʹ
2nd singular (ты),по́ишьpóišʹ,бу́дешь пои́тьbúdešʹ poítʹ
3rd singular (он/она́/оно́),по́итpóit,бу́дет пои́тьbúdet poítʹ
1st plural (мы),по́имpóim,бу́дем пои́тьbúdem poítʹ
2nd plural (вы),по́итеpóite,бу́дете пои́тьbúdete poítʹ
3rd plural (они́),по́ятpójat,бу́дут пои́тьbúdut poítʹ
imperative,singular,plural
,пои́poí,пои́теpoíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),пои́лpoíl,пои́лиpoíli
feminine (я/ты/она́),пои́лаpoíla,
neuter (оно́),пои́лоpoílo,
imperfective aspect,,
infinitive,пои́тьpoítʹ,
participles,present tense,past tense
active,поя́щийpojáščij,пои́вшийpoívšij
passive,пои́мыйpoímyj,по́енныйpójennyj
adverbial,поя́pojá,"пои́вpoív,пои́вшиpoívši"
,present tense,future tense
1st singular (я),пою́pojú,бу́ду пои́тьbúdu poítʹ
2nd singular (ты),пои́шьpoíšʹ,бу́дешь пои́тьbúdešʹ poítʹ
3rd singular (он/она́/оно́),пои́тpoít,бу́дет пои́тьbúdet poítʹ
1st plural (мы),пои́мpoím,бу́дем пои́тьbúdem poítʹ
2nd plural (вы),пои́теpoíte,бу́дете пои́тьbúdete poítʹ
3rd plural (они́),поя́тpoját,бу́дут пои́тьbúdut poítʹ
imperative,singular,plural
,пои́poí,пои́теpoíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),пои́лpoíl,пои́лиpoíli
feminine (я/ты/она́),пои́лаpoíla,
neuter (оно́),пои́лоpoílo,
