0,1,2
,singular,plural
nominative,ча́стноеčástnoje,ча́стныеčástnyje
genitive,ча́стногоčástnovo,ча́стныхčástnyx
dative,ча́стномуčástnomu,ча́стнымčástnym
accusative,ча́стноеčástnoje,ча́стныеčástnyje
instrumental,ча́стнымčástnym,ча́стнымиčástnymi
prepositional,ча́стномčástnom,ча́стныхčástnyx
