0,1,2
perfective aspect,,
infinitive,юркну́тьjurknútʹ,
participles,present tense,past tense
active,—,юркну́вшийjurknúvšij
passive,—,—
adverbial,—,"юркну́вjurknúv,юркну́вшиjurknúvši"
,present tense,future tense
1st singular (я),—,юркну́jurknú
2nd singular (ты),—,юркнёшьjurknjóšʹ
3rd singular (он/она́/оно́),—,юркнётjurknjót
1st plural (мы),—,юркнёмjurknjóm
2nd plural (вы),—,юркнётеjurknjóte
3rd plural (они́),—,юркну́тjurknút
imperative,singular,plural
,юркни́jurkní,юркни́теjurkníte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),юркну́лjurknúl,юркну́лиjurknúli
feminine (я/ты/она́),юркну́лаjurknúla,
neuter (оно́),юркну́лоjurknúlo,
perfective aspect,,
infinitive,ю́ркнутьjúrknutʹ,
participles,present tense,past tense
active,—,ю́ркнувшийjúrknuvšij
passive,—,—
adverbial,—,"ю́ркнувjúrknuv,ю́ркнувшиjúrknuvši"
,present tense,future tense
1st singular (я),—,ю́ркнуjúrknu
2nd singular (ты),—,ю́ркнешьjúrknešʹ
3rd singular (он/она́/оно́),—,ю́ркнетjúrknet
1st plural (мы),—,ю́ркнемjúrknem
2nd plural (вы),—,ю́ркнетеjúrknete
3rd plural (они́),—,ю́ркнутjúrknut
imperative,singular,plural
,ю́ркниjúrkni,ю́ркнитеjúrknite
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),ю́ркнулjúrknul,ю́ркнулиjúrknuli
feminine (я/ты/она́),ю́ркнулаjúrknula,
neuter (оно́),ю́ркнулоjúrknulo,
