0,1,2,3,4,5
Audio,,(file),,,
,masculine,neuter,feminine,plural,
nominative,холосто́йxolostój,холосто́еxolostóje,холоста́яxolostája,холосты́еxolostýje,
genitive,холосто́гоxolostóvo,холосто́йxolostój,холосты́хxolostýx,,
dative,холосто́муxolostómu,холосто́йxolostój,холосты́мxolostým,,
accusative,animate,холосто́гоxolostóvo,холосто́еxolostóje,холосту́юxolostúju,холосты́хxolostýx
inanimate,холосто́йxolostój,холосты́еxolostýje,,,
instrumental,холосты́мxolostým,"холосто́й, холосто́юxolostój, xolostóju",холосты́миxolostými,,
prepositional,холосто́мxolostóm,холосто́йxolostój,холосты́хxolostýx,,
,,,,,
short form,хо́лостxólost,хо́лостоxólosto,холоста́xolostá,хо́лостыxólosty,
,singular,plural,,,
nominative,холосто́йxolostój,холосты́еxolostýje,,,
genitive,холосто́гоxolostóvo,холосты́хxolostýx,,,
dative,холосто́муxolostómu,холосты́мxolostým,,,
accusative animateinanimate,холосто́гоxolostóvo,холосты́хxolostýx,,,
холосто́йxolostój,холосты́еxolostýje,,,,
instrumental,холосты́мxolostým,холосты́миxolostými,,,
prepositional,холосто́мxolostóm,холосты́хxolostýx,,,
