0,1,2
Audio,,(file)
imperfective aspect,,
infinitive,эмигри́роватьemigrírovatʹ,
participles,present tense,past tense
active,эмигри́рующийemigrírujuščij,эмигри́ровавшийemigrírovavšij
passive,—,—
adverbial,эмигри́руяemigríruja,"эмигри́ровавemigrírovav,эмигри́ровавшиemigrírovavši"
,present tense,future tense
1st singular (я),эмигри́руюemigríruju,бу́ду эмигри́роватьbúdu emigrírovatʹ
2nd singular (ты),эмигри́руешьemigríruješʹ,бу́дешь эмигри́роватьbúdešʹ emigrírovatʹ
3rd singular (он/она́/оно́),эмигри́руетemigrírujet,бу́дет эмигри́роватьbúdet emigrírovatʹ
1st plural (мы),эмигри́руемemigrírujem,бу́дем эмигри́роватьbúdem emigrírovatʹ
2nd plural (вы),эмигри́руетеemigrírujete,бу́дете эмигри́роватьbúdete emigrírovatʹ
3rd plural (они́),эмигри́руютemigrírujut,бу́дут эмигри́роватьbúdut emigrírovatʹ
imperative,singular,plural
,эмигри́руйemigríruj,эмигри́руйтеemigrírujte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),эмигри́ровалemigríroval,эмигри́ровалиemigrírovali
feminine (я/ты/она́),эмигри́ровалаemigrírovala,
neuter (оно́),эмигри́ровалоemigrírovalo,
perfective aspect,,
infinitive,эмигри́роватьemigrírovatʹ,
participles,present tense,past tense
active,—,эмигри́ровавшийemigrírovavšij
passive,—,—
adverbial,—,"эмигри́ровавemigrírovav,эмигри́ровавшиemigrírovavši"
,present tense,future tense
1st singular (я),—,эмигри́руюemigríruju
2nd singular (ты),—,эмигри́руешьemigríruješʹ
3rd singular (он/она́/оно́),—,эмигри́руетemigrírujet
1st plural (мы),—,эмигри́руемemigrírujem
2nd plural (вы),—,эмигри́руетеemigrírujete
3rd plural (они́),—,эмигри́руютemigrírujut
imperative,singular,plural
,эмигри́руйemigríruj,эмигри́руйтеemigrírujte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),эмигри́ровалemigríroval,эмигри́ровалиemigrírovali
feminine (я/ты/она́),эмигри́ровалаemigrírovala,
neuter (оно́),эмигри́ровалоemigrírovalo,
