0,1,2,3,4,5
PIE root,,,,,
*mer-,,,,,
audio,,(file),,,
,masculine,neuter,feminine,plural,
nominative,мёртвыйmjórtvyj,мёртвоеmjórtvoje,мёртваяmjórtvaja,мёртвыеmjórtvyje,
genitive,мёртвогоmjórtvovo,мёртвойmjórtvoj,мёртвыхmjórtvyx,,
dative,мёртвомуmjórtvomu,мёртвойmjórtvoj,мёртвымmjórtvym,,
accusative,animate,мёртвогоmjórtvovo,мёртвоеmjórtvoje,мёртвуюmjórtvuju,мёртвыхmjórtvyx
inanimate,мёртвыйmjórtvyj,мёртвыеmjórtvyje,,,
instrumental,мёртвымmjórtvym,"мёртвой, мёртвоюmjórtvoj, mjórtvoju",мёртвымиmjórtvymi,,
prepositional,мёртвомmjórtvom,мёртвойmjórtvoj,мёртвыхmjórtvyx,,
,,,,,
short form,мёртвmjórtv,"мертво́, мёртвоmertvó, mjórtvo",мертва́mertvá,"мертвы́, мёртвыmertvý, mjórtvy",
,masculine,neuter,feminine,m. plural,n./f. plural
nominative,мёртвыйmjórtvyj,мёртвоеmjórtvoje,мёртваяmjórtvaja,мёртвыеmjórtvyje,мёртвыяmjórtvyja
genitive,мёртвагоmjórtvavo,мёртвойmjórtvoj,мёртвыхъmjórtvyx,,
dative,мёртвомуmjórtvomu,мёртвойmjórtvoj,мёртвымъmjórtvym,,
accusative,animate,мёртвагоmjórtvavo,мёртвоеmjórtvoje,мёртвуюmjórtvuju,мёртвыхъmjórtvyx
inanimate,мёртвыйmjórtvyj,мёртвыеmjórtvyje,мёртвыяmjórtvyja,,
instrumental,мёртвымъmjórtvym,"мёртвой, мёртвоюmjórtvoj, mjórtvoju",мёртвымиmjórtvymi,,
prepositional,мёртвомъmjórtvom,мёртвойmjórtvoj,мёртвыхъmjórtvyx,,
,,,,,
short form,мёртвъmjórtv,"мертво́, мёртвоmertvó, mjórtvo",мертва́mertvá,"мертвы́, мёртвыmertvý, mjórtvy",
ме́ртвенный ‎(mértvennyj)  мертветь ‎(mertvetʹ)  мертве́ц ‎(mertvéc),,мертвецкая ‎(mertveckaja)  мертвецки ‎(mertvecki)  мертвечи́на ‎(mertvečína),,мертворождённый ‎(mertvoroždjónnyj)  смерть ‎(smertʹ),
