0,1,2,3,4,5
,masculine,neuter,feminine,plural,
nominative,фабри́чныйfabríčnyj,фабри́чноеfabríčnoje,фабри́чнаяfabríčnaja,фабри́чныеfabríčnyje,
genitive,фабри́чногоfabríčnovo,фабри́чнойfabríčnoj,фабри́чныхfabríčnyx,,
dative,фабри́чномуfabríčnomu,фабри́чнойfabríčnoj,фабри́чнымfabríčnym,,
accusative,animate,фабри́чногоfabríčnovo,фабри́чноеfabríčnoje,фабри́чнуюfabríčnuju,фабри́чныхfabríčnyx
inanimate,фабри́чныйfabríčnyj,фабри́чныеfabríčnyje,,,
instrumental,фабри́чнымfabríčnym,"фабри́чной, фабри́чноюfabríčnoj, fabríčnoju",фабри́чнымиfabríčnymi,,
prepositional,фабри́чномfabríčnom,фабри́чнойfabríčnoj,фабри́чныхfabríčnyx,,
,,,,,
short form,фабри́ченfabríčen,фабри́чноfabríčno,фабри́чнаfabríčna,фабри́чныfabríčny,
,singular,plural,,,
nominative,фабри́чныйfabríčnyj,фабри́чныеfabríčnyje,,,
genitive,фабри́чногоfabríčnovo,фабри́чныхfabríčnyx,,,
dative,фабри́чномуfabríčnomu,фабри́чнымfabríčnym,,,
accusative,фабри́чногоfabríčnovo,фабри́чныхfabríčnyx,,,
instrumental,фабри́чнымfabríčnym,фабри́чнымиfabríčnymi,,,
prepositional,фабри́чномfabríčnom,фабри́чныхfabríčnyx,,,
