0,1,2
PIE root,,
*mer-,,
Audio,,(file)
,singular,plural
nominative,сме́ртьsmértʹ,сме́ртиsmérti
genitive,сме́ртиsmérti,смерте́йsmertéj
dative,сме́ртиsmérti,смертя́мsmertjám
accusative,сме́ртьsmértʹ,сме́ртиsmérti
instrumental,сме́ртьюsmértʹju,смертя́миsmertjámi
prepositional,сме́ртиsmérti,смертя́хsmertjáx
,singular,plural
nominative,сме́ртьsmértʹ,сме́ртиsmérti
genitive,сме́ртиsmérti,смерте́йsmertéj
dative,сме́ртиsmérti,смертя́мъsmertjám
accusative,сме́ртьsmértʹ,сме́ртиsmérti
instrumental,сме́ртьюsmértʹju,смертя́миsmertjámi
prepositional,сме́ртиsmérti,смертя́хъsmertjáx
