0,1,2,3,4,5
Audio,,(file),,,
,masculine,neuter,feminine,plural,
nominative,по́лныйpólnyj,по́лноеpólnoje,по́лнаяpólnaja,по́лныеpólnyje,
genitive,по́лногоpólnovo,по́лнойpólnoj,по́лныхpólnyx,,
dative,по́лномуpólnomu,по́лнойpólnoj,по́лнымpólnym,,
accusative,animate,по́лногоpólnovo,по́лноеpólnoje,по́лнуюpólnuju,по́лныхpólnyx
inanimate,по́лныйpólnyj,по́лныеpólnyje,,,
instrumental,по́лнымpólnym,"по́лной, по́лноюpólnoj, pólnoju",по́лнымиpólnymi,,
prepositional,по́лномpólnom,по́лнойpólnoj,по́лныхpólnyx,,
,,,,,
short form,по́лонpólon,полно́polnó,полна́polná,полны́polný,
,masculine,neuter,feminine,m. plural,n./f. plural
nominative,по́лныйpólnyj,по́лноеpólnoje,по́лнаяpólnaja,по́лныеpólnyje,по́лныяpólnyja
genitive,по́лнагоpólnavo,по́лнойpólnoj,по́лныхъpólnyx,,
dative,по́лномуpólnomu,по́лнойpólnoj,по́лнымъpólnym,,
accusative,animate,по́лнагоpólnavo,по́лноеpólnoje,по́лнуюpólnuju,по́лныхъpólnyx
inanimate,по́лныйpólnyj,по́лныеpólnyje,по́лныяpólnyja,,
instrumental,по́лнымъpólnym,"по́лной, по́лноюpólnoj, pólnoju",по́лнымиpólnymi,,
prepositional,по́лномъpólnom,по́лнойpólnoj,по́лныхъpólnyx,,
,,,,,
short form,по́лонъpólon,полно́polnó,полна́polná,полны́polný,
,masculine,neuter,feminine,plural,
nominative,по́лныйpólnyj,по́лноеpólnoje,по́лнаяpólnaja,по́лныеpólnyje,
genitive,по́лногоpólnovo,по́лнойpólnoj,по́лныхpólnyx,,
dative,по́лномуpólnomu,по́лнойpólnoj,по́лнымpólnym,,
accusative,animate,по́лногоpólnovo,по́лноеpólnoje,по́лнуюpólnuju,по́лныхpólnyx
inanimate,по́лныйpólnyj,по́лныеpólnyje,,,
instrumental,по́лнымpólnym,"по́лной, по́лноюpólnoj, pólnoju",по́лнымиpólnymi,,
prepositional,по́лномpólnom,по́лнойpólnoj,по́лныхpólnyx,,
,,,,,
short form,по́лонpólon,по́лноpólno,полна́polná,"полны́, по́лныpolný, pólny",
