0,1,2,3,4,5
Audio,,(file),,,
,masculine,neuter,feminine,plural,
nominative,про́клятыйprókljatyj,про́клятоеprókljatoje,про́клятаяprókljataja,про́клятыеprókljatyje,
genitive,про́клятогоprókljatovo,про́клятойprókljatoj,про́клятыхprókljatyx,,
dative,про́клятомуprókljatomu,про́клятойprókljatoj,про́клятымprókljatym,,
accusative,animate,про́клятогоprókljatovo,про́клятоеprókljatoje,про́клятуюprókljatuju,про́клятыхprókljatyx
inanimate,про́клятыйprókljatyj,про́клятыеprókljatyje,,,
instrumental,про́клятымprókljatym,"про́клятой, про́клятоюprókljatoj, prókljatoju",про́клятымиprókljatymi,,
prepositional,про́клятомprókljatom,про́клятойprókljatoj,про́клятыхprókljatyx,,
,,,,,
short form,про́клятprókljat,про́клятоprókljato,"проклята́, про́клятаprokljatá, prókljata",про́клятыprókljaty,
,masculine,neuter,feminine,m. plural,n./f. plural
nominative,про́клятыйprókljatyj,про́клятоеprókljatoje,про́клятаяprókljataja,про́клятыеprókljatyje,про́клятыяprókljatyja
genitive,про́клятагоprókljatavo,про́клятойprókljatoj,про́клятыхъprókljatyx,,
dative,про́клятомуprókljatomu,про́клятойprókljatoj,про́клятымъprókljatym,,
accusative,animate,про́клятагоprókljatavo,про́клятоеprókljatoje,про́клятуюprókljatuju,про́клятыхъprókljatyx
inanimate,про́клятыйprókljatyj,про́клятыеprókljatyje,про́клятыяprókljatyja,,
instrumental,про́клятымъprókljatym,"про́клятой, про́клятоюprókljatoj, prókljatoju",про́клятымиprókljatymi,,
prepositional,про́клятомъprókljatom,про́клятойprókljatoj,про́клятыхъprókljatyx,,
,,,,,
short form,про́клятъprókljat,про́клятоprókljato,"проклята́, про́клятаprokljatá, prókljata",про́клятыprókljaty,
,masculine,neuter,feminine,plural,
nominative,прокля́тыйprokljátyj,прокля́тоеprokljátoje,прокля́таяprokljátaja,прокля́тыеprokljátyje,
genitive,прокля́тогоprokljátovo,прокля́тойprokljátoj,прокля́тыхprokljátyx,,
dative,прокля́томуprokljátomu,прокля́тойprokljátoj,прокля́тымprokljátym,,
accusative,animate,прокля́тогоprokljátovo,прокля́тоеprokljátoje,прокля́туюprokljátuju,прокля́тыхprokljátyx
inanimate,прокля́тыйprokljátyj,прокля́тыеprokljátyje,,,
instrumental,прокля́тымprokljátym,"прокля́той, прокля́тоюprokljátoj, prokljátoju",прокля́тымиprokljátymi,,
prepositional,прокля́томprokljátom,прокля́тойprokljátoj,прокля́тыхprokljátyx,,
,,,,,
short form,прокля́тproklját,прокля́тоprokljáto,прокля́таprokljáta,прокля́тыprokljáty,
,masculine,neuter,feminine,m. plural,n./f. plural
nominative,прокля́тыйprokljátyj,прокля́тоеprokljátoje,прокля́таяprokljátaja,прокля́тыеprokljátyje,прокля́тыяprokljátyja
genitive,прокля́тагоprokljátavo,прокля́тойprokljátoj,прокля́тыхъprokljátyx,,
dative,прокля́томуprokljátomu,прокля́тойprokljátoj,прокля́тымъprokljátym,,
accusative,animate,прокля́тагоprokljátavo,прокля́тоеprokljátoje,прокля́туюprokljátuju,прокля́тыхъprokljátyx
inanimate,прокля́тыйprokljátyj,прокля́тыеprokljátyje,прокля́тыяprokljátyja,,
instrumental,прокля́тымъprokljátym,"прокля́той, прокля́тоюprokljátoj, prokljátoju",прокля́тымиprokljátymi,,
prepositional,прокля́томъprokljátom,прокля́тойprokljátoj,прокля́тыхъprokljátyx,,
,,,,,
short form,прокля́тъproklját,прокля́тоprokljáto,прокля́таprokljáta,прокля́тыprokljáty,
