0,1,2
Strong class 6,,
infinitive,V;NFIN,
3rd singular past,V;IND;PST;PFV;3;SG,
past participle,V.PTCP;PST,
infinitive,V;NFIN,
long infinitive,V;NFIN,
gerund,V.MSDR,
indicative,present tense,past tense
1st singular,V;IND;PRS;1;SG,V;IND;PST;1;SG
2nd singular,V;IND;PRS;2;SG,V;IND;PST;2;SG
3rd singular,V;IND;PRS;3;SG,V;IND;PST;3;SG
plural,V;IND;PRS;PL,V;IND;PST;PL
,,
imperative,V;IMP,
,,
participles,V.PTCP;PRS,V.PTCP;PST
