0,1,2,3,4
<  6th,7th,8th  >,,
Cardinal : եօթն ‎(eōtʿn)     Ordinal : եօթներորդ ‎(eōtʿnerord),,,,
,,,,
,singular,,plural,
nominative,եօթներորդ ‎(eōtʿnerord),եօթներորդք ‎(eōtʿnerordkʿ),,
genitive,եօթներորդի ‎(eōtʿnerordi),եօթներորդաց ‎(eōtʿnerordacʿ),,
dative,"եօթներորդի, եօթներորդում ‎(eōtʿnerordi, eōtʿnerordum)",եօթներորդաց ‎(eōtʿnerordacʿ),,
accusative,եօթներորդ ‎(eōtʿnerord),եօթներորդս ‎(eōtʿnerords),,
ablative,եօթներորդէ ‎(eōtʿnerordē),եօթներորդաց ‎(eōtʿnerordacʿ),,
instrumental,եօթներորդաւ ‎(eōtʿnerordaw),եօթներորդաւք = եօթներորդօք ‎(eōtʿnerordawkʿ = eōtʿnerordōkʿ),,
locative,"յեօթներորդի, յեօթներորդում ‎(yeōtʿnerordi, yeōtʿnerordum)",եօթներորդս ‎(eōtʿnerords),,
note the kinky dative/locative,,,,
եօթներորդեմ ‎(eōtʿnerordem),,եօթներորդութիւն ‎(eōtʿnerordutʿiwn),,
