0,1,2,3,4
,singular,,plural,
nominative,տղայ ‎(tłay),տղայք ‎(tłaykʿ),,
genitive,տղայոյ ‎(tłayoy),տղայոց ‎(tłayocʿ),,
dative,տղայոյ ‎(tłayoy),տղայոց ‎(tłayocʿ),,
accusative,տղայ ‎(tłay),տղայս ‎(tłays),,
ablative,տղայոյ ‎(tłayoy),տղայոց ‎(tłayocʿ),,
instrumental,տղայով ‎(tłayov),տղայովք ‎(tłayovkʿ),,
locative,տղայ ‎(tłay),տղայս ‎(tłays),,
,singular,,plural,
nominative,տղայ ‎(tłay),տղայք ‎(tłaykʿ),,
genitive,տղայի ‎(tłayi),տղայից ‎(tłayicʿ),,
dative,տղայի ‎(tłayi),տղայից ‎(tłayicʿ),,
accusative,տղայ ‎(tłay),տղայս ‎(tłays),,
ablative,տղայէ ‎(tłayē),տղայից ‎(tłayicʿ),,
instrumental,տղայիւ ‎(tłayiw),տղայիւք ‎(tłayiwkʿ),,
locative,տղայի ‎(tłayi),տղայս ‎(tłays),,
post-classical,,,,
տղայաբար ‎(tłayabar)  տղայաբարոյ ‎(tłayabaroy)  տղայաբարու ‎(tłayabaru)  տղայաբոյս ‎(tłayaboys)  տղայագոյն ‎(tłayagoyn)  տղայադիտակ ‎(tłayaditak)  տղայաթաղ ‎(tłayatʿał)  տղայաթաղումն ‎(tłayatʿałumn)  տղայախելք ‎(tłayaxelkʿ),,տղայախողխող ‎(tłayaxołxoł)  տղայական ‎(tłayakan)  տղայակից ‎(tłayakicʿ)  տղայակոտոր ‎(tłayakotor)  տղայահանճար ‎(tłayahančar)  տղայահեղձ ‎(tłayahełj)  տղայամիտ ‎(tłayamit)  տղայանամ ‎(tłayanam)  տղայապէս ‎(tłayapēs),,տղայասնոյց ‎(tłayasnoycʿ)  տղայասպան ‎(tłayaspan)  տղայատեսակ ‎(tłayatesak)  տղայացուցանեմ ‎(tłayacʿucʿanem)  տղայերամ ‎(tłayeram)  տղայիկ ‎(tłayik)  տղայութիւն ‎(tłayutʿiwn)  տղայօրէն ‎(tłayōrēn)  տղարուք ‎(tłarukʿ)
