0,1,2
<  19-րդ,20-րդ,21-րդ  >
Cardinal : քսան ‎(kʿsan)     Ordinal : քսաներորդ ‎(kʿsanerord),,
,,
,singular,plural
nominative,քսաներորդ ‎(kʿsanerord),քսաներորդներ ‎(kʿsanerordner)
dative,քսաներորդի ‎(kʿsanerordi),քսաներորդների ‎(kʿsanerordneri)
ablative,քսաներորդից ‎(kʿsanerordicʿ),քսաներորդներից ‎(kʿsanerordnericʿ)
instrumental,քսաներորդով ‎(kʿsanerordov),քսաներորդներով ‎(kʿsanerordnerov)
locative,քսաներորդում ‎(kʿsanerordum),քսաներորդներում ‎(kʿsanerordnerum)
,definite forms,
nominative,քսաներորդը/քսաներորդն ‎(kʿsanerordə/kʿsanerordn),քսաներորդները/քսաներորդներն ‎(kʿsanerordnerə/kʿsanerordnern)
dative,քսաներորդին ‎(kʿsanerordin),քսաներորդներին ‎(kʿsanerordnerin)
,1st person possessive forms (my),
nominative,քսաներորդս ‎(kʿsanerords),քսաներորդներս ‎(kʿsanerordners)
dative,քսաներորդիս ‎(kʿsanerordis),քսաներորդներիս ‎(kʿsanerordneris)
ablative,քսաներորդիցս ‎(kʿsanerordicʿs),քսաներորդներիցս ‎(kʿsanerordnericʿs)
instrumental,քսաներորդովս ‎(kʿsanerordovs),քսաներորդներովս ‎(kʿsanerordnerovs)
locative,քսաներորդումս ‎(kʿsanerordums),քսաներորդներումս ‎(kʿsanerordnerums)
,2nd person possessive forms (your),
nominative,քսաներորդդ ‎(kʿsanerordd),քսաներորդներդ ‎(kʿsanerordnerd)
dative,քսաներորդիդ ‎(kʿsanerordid),քսաներորդներիդ ‎(kʿsanerordnerid)
ablative,քսաներորդիցդ ‎(kʿsanerordicʿd),քսաներորդներիցդ ‎(kʿsanerordnericʿd)
instrumental,քսաներորդովդ ‎(kʿsanerordovd),քսաներորդներովդ ‎(kʿsanerordnerovd)
locative,քսաներորդումդ ‎(kʿsanerordumd),քսաներորդներումդ ‎(kʿsanerordnerumd)
