0,1,2,3
,singular,,plural
nominative,սպունկ ‎(spunk),սպունկք ‎(spunkkʿ),
genitive,սպնկոյ ‎(spnkoy),սպնկոց ‎(spnkocʿ),
dative,սպնկոյ ‎(spnkoy),սպնկոց ‎(spnkocʿ),
accusative,սպունկ ‎(spunk),սպունկս ‎(spunks),
ablative,սպնկոյ ‎(spnkoy),սպնկոց ‎(spnkocʿ),
instrumental,սպնկով ‎(spnkov),սպնկովք ‎(spnkovkʿ),
locative,սպունկ ‎(spunk),սպունկս ‎(spunks),
,singular,,plural
nominative,սպունկ ‎(spunk),սպունկք ‎(spunkkʿ),
genitive,սպունկոյ ‎(spunkoy),սպունկոց ‎(spunkocʿ),
dative,սպունկոյ ‎(spunkoy),սպունկոց ‎(spunkocʿ),
accusative,սպունկ ‎(spunk),սպունկս ‎(spunks),
ablative,սպունկոյ ‎(spunkoy),սպունկոց ‎(spunkocʿ),
instrumental,սպունկով ‎(spunkov),սպունկովք ‎(spunkovkʿ),
locative,սպունկ ‎(spunk),սպունկս ‎(spunks),
,singular,,plural
nominative,սպունկ ‎(spunk),սպունկք ‎(spunkkʿ),
genitive,սպնկի ‎(spnki),սպնկաց ‎(spnkacʿ),
dative,սպնկի ‎(spnki),սպնկաց ‎(spnkacʿ),
accusative,սպունկ ‎(spunk),սպունկս ‎(spunks),
ablative,սպնկէ ‎(spnkē),սպնկաց ‎(spnkacʿ),
instrumental,սպնկաւ ‎(spnkaw),սպնկաւք = սպնկօք ‎(spnkawkʿ = spnkōkʿ),
locative,սպնկի ‎(spnki),սպունկս ‎(spunks),
post-classical,,,
,singular,,plural
nominative,սպունկ ‎(spunk),սպունկք ‎(spunkkʿ),
genitive,սպունկի ‎(spunki),սպունկաց ‎(spunkacʿ),
dative,սպունկի ‎(spunki),սպունկաց ‎(spunkacʿ),
accusative,սպունկ ‎(spunk),սպունկս ‎(spunks),
ablative,սպունկէ ‎(spunkē),սպունկաց ‎(spunkacʿ),
instrumental,սպունկաւ ‎(spunkaw),սպունկաւք = սպունկօք ‎(spunkawkʿ = spunkōkʿ),
locative,սպունկի ‎(spunki),սպունկս ‎(spunks),
post-classical,,,
