0,1,2
Audio,,(file)
,singular,plural
nominative,օր ‎(ōr),օրեր ‎(ōrer)
dative,օրվա ‎(ōrva),օրերի ‎(ōreri)
ablative,օրվանից ‎(ōrvanicʿ),օրերից ‎(ōrericʿ)
instrumental,օրով ‎(ōrov),օրերով ‎(ōrerov)
locative,օրում ‎(ōrum),օրերում ‎(ōrerum)
,definite forms,
nominative,օրը/օրն ‎(ōrə/ōrn),օրերը/օրերն ‎(ōrerə/ōrern)
dative,օրվան ‎(ōrvan),օրերին ‎(ōrerin)
,1st person possessive forms (my),
nominative,օրս ‎(ōrs),օրերս ‎(ōrers)
dative,օրվաս ‎(ōrvas),օրերիս ‎(ōreris)
ablative,օրվանիցս ‎(ōrvanicʿs),օրերիցս ‎(ōrericʿs)
instrumental,օրովս ‎(ōrovs),օրերովս ‎(ōrerovs)
locative,օրումս ‎(ōrums),օրերումս ‎(ōrerums)
,2nd person possessive forms (your),
nominative,օրդ ‎(ōrd),օրերդ ‎(ōrerd)
dative,օրվադ ‎(ōrvad),օրերիդ ‎(ōrerid)
ablative,օրվանիցդ ‎(ōrvanicʿd),օրերիցդ ‎(ōrericʿd)
instrumental,օրովդ ‎(ōrovd),օրերովդ ‎(ōrerovd)
locative,օրումդ ‎(ōrumd),օրերումդ ‎(ōrerumd)
,singular,plural
nominative,օր ‎(ōr),օրեր ‎(ōrer)
dative,օրի ‎(ōri),օրերի ‎(ōreri)
ablative,օրից ‎(ōricʿ),օրերից ‎(ōrericʿ)
instrumental,օրով ‎(ōrov),օրերով ‎(ōrerov)
locative,օրում ‎(ōrum),օրերում ‎(ōrerum)
,definite forms,
nominative,օրը/օրն ‎(ōrə/ōrn),օրերը/օրերն ‎(ōrerə/ōrern)
dative,օրին ‎(ōrin),օրերին ‎(ōrerin)
,1st person possessive forms (my),
nominative,օրս ‎(ōrs),օրերս ‎(ōrers)
dative,օրիս ‎(ōris),օրերիս ‎(ōreris)
ablative,օրիցս ‎(ōricʿs),օրերիցս ‎(ōrericʿs)
instrumental,օրովս ‎(ōrovs),օրերովս ‎(ōrerovs)
locative,օրումս ‎(ōrums),օրերումս ‎(ōrerums)
,2nd person possessive forms (your),
nominative,օրդ ‎(ōrd),օրերդ ‎(ōrerd)
dative,օրիդ ‎(ōrid),օրերիդ ‎(ōrerid)
ablative,օրիցդ ‎(ōricʿd),օրերիցդ ‎(ōrericʿd)
instrumental,օրովդ ‎(ōrovd),օրերովդ ‎(ōrerovd)
locative,օրումդ ‎(ōrumd),օրերումդ ‎(ōrerumd)
