0,1,2,3,4
PIE root,,,,
*ped-,,,,
,singular (uncountable),,,
nominative,ոտն ‎(otn),,,
genitive,ոտին ‎(otin),,,
dative,ոտին ‎(otin),,,
accusative,ոտն ‎(otn),,,
ablative,ոտանէ ‎(otanē),,,
instrumental,ոտամբ ‎(otamb),,,
locative,ոտին ‎(otin),,,
The singular forms follow n-type declension.The singular genitive can sometimes be ոտան ‎(otan).,,,,
,plural only (plurale tantum),,,
nominative,ոտք ‎(otkʿ),,,
genitive,ոտից ‎(oticʿ),,,
dative,ոտից ‎(oticʿ),,,
accusative,ոտս ‎(ots),,,
ablative,ոտից ‎(oticʿ),,,
instrumental,ոտիւք ‎(otiwkʿ),,,
locative,ոտս ‎(ots),,,
The plural forms follow an i-type declension.The plural genitive can sometimes be ոտաց ‎(otacʿ).,,,,
այծոտն ‎(aycotn)  անոտն ‎(anotn)  անոտնալուաց ‎(anotnaluacʿ)  անոտնաձայն ‎(anotnajayn)  անոտնեայ ‎(anotneay)  անոտք ‎(anotkʿ)  առոտնեմ ‎(aṙotnem)  առոտնհարու ‎(aṙotnharu)  առոտնհարութիւն ‎(aṙotnharutʿiwn)  արագոտն ‎(aragotn)  արագոտնութիւն ‎(aragotnutʿiwn)  բազմոտանի ‎(bazmotani)  բազմոտնութիւն ‎(bazmotnutʿiwn)  բազրոտն ‎(bazrotn)  բարիոտն ‎(bariotn)  բոկոտն ‎(bokotn)  գեղեցկոտն ‎(gełecʿkotn)  եղնոտն ‎(ełnotn)  եղոտն ‎(ełotn)  եռոտանի ‎(eṙotani)  երագոտն ‎(eragotn)  երագոտնագոյնս ‎(eragotnagoyns)  երեքոտանի ‎(erekʿotani)  երեքոտնեան ‎(erekʿotnean)  երկոտանի ‎(erkotani)  երկոտանութիւն ‎(erkotanutʿiwn)  ընդոտնեմ ‎(əndotnem)  ընդոտնիչ ‎(əndotničʿ)  լեռնոտեայք ‎(leṙnoteaykʿ)  լեռնոտն ‎(leṙnotn)  խոչընդոտն ‎(xočʿəndotn)  խոչոտն ‎(xočʿotn)  կարճոտն ‎(karčotn)  հակոտնայք ‎(hakotnaykʿ)  հակոտնեայք ‎(hakotneaykʿ)  հետիոտ ‎(hetiot)  ձիոտն ‎(jiotn)  մերկոտն ‎(merkotn),,միոտանի ‎(miotani)  միոտնի ‎(miotni)  յոտանաւոր ‎(yotanawor)  յոտնաւոր ‎(yotnawor)  յոտնաւորութիւն ‎(yotnaworutʿiwn)  յոտնկացութիւն ‎(yotnkacʿutʿiwn)  նոխազոտն ‎(noxazotn)  ոտանաւոր ‎(otanawor)  ոտնադրութիւն ‎(otnadrutʿiwn)  ոտնալուայ ‎(otnaluay)  ոտնալուաց ‎(otnaluacʿ)  ոտնալպիրծ ‎(otnalpirc)  ոտնակայ ‎(otnakay)  ոտնակապ ‎(otnakap)  ոտնակապանք ‎(otnakapankʿ)  ոտնակապեմ ‎(otnakapem)  ոտնակառեմ ‎(otnakaṙem)  ոտնակացութիւն ‎(otnakacʿutʿiwn)  ոտնակոխութիւն ‎(otnakoxutʿiwn)  ոտնակոխք ‎(otnakoxkʿ)  ոտնահար ‎(otnahar)  ոտնահարական ‎(otnaharakan)  ոտնահարեմ ‎(otnaharem)  ոտնահարութիւն ‎(otnaharutʿiwn)  ոտնահետ ‎(otnahet)  ոտնաձայն ‎(otnajayn)  ոտնաման ‎(otnaman)  ոտնային ‎(otnayin)  ոտնաչափ ‎(otnačʿapʿ)  ոտնառ ‎(otnaṙ)  ոտնառական ‎(otnaṙakan)  ոտնառեմ ‎(otnaṙem)  ոտնառութիւն ‎(otnaṙutʿiwn)  ոտնատ ‎(otnat)  ոտնատեղի ‎(otnatełi)  ոտնատորոփ ‎(otnatoropʿ)  ոտնատրոփ ‎(otnatropʿ)  ոտնացաւութիւն ‎(otnacʿawutʿiwn),,ոտնաւոր ‎(otnawor)  ոտնափշուր ‎(otnapʿšur)  ոտնափոխ ‎(otnapʿox)  ոտնափոխիմ ‎(otnapʿoxim)  ոտնափոխութիւն ‎(otnapʿoxutʿiwn)  ոտնբեկ ‎(otnbek)  ոտնզատոյց ‎(otnzatoycʿ)  ոտնլուայ ‎(otnluay)  ոտնխթի ‎(otnxtʿi)  ոտնկայ ‎(otnkay)  ոտնկապ ‎(otnkap)  ոտնկապեմ ‎(otnkapem)  ոտնկացութիւն ‎(otnkacʿutʿiwn)  ոտնկելիք ‎(otnkelikʿ)  ոտնկռիւ ‎(otnkṙiw)  ոտնհար ‎(otnhar)  ոտնհարեմ ‎(otnharem)  ոտնհարիմ ‎(otnharim)  ոտնհարութիւն ‎(otnharutʿiwn)  ոտնփոխ ‎(otnpʿox)  ոտնքայլեմ ‎(otnkʿaylem)  չորեքոտանի ‎(čʿorekʿotani)  չորսոտանի ‎(čʿorsotani)  չորքոտանեայ ‎(čʿorkʿotaneay)  չորքոտանի ‎(čʿorkʿotani)  սեւոտն ‎(sewotn)  վատոտն ‎(vatotn)  վերոտնեմ ‎(verotnem)  վերջոտնիմ ‎(verǰotnim)  վեցոտանի ‎(vecʿotani)  վեցոտնեայ ‎(vecʿotneay)  վիշապոտն ‎(višapotn)  փայտոտն ‎(pʿaytotn)  փոկոտն ‎(pʿokotn)  քառոտանի ‎(kʿaṙotani)  քարընդոտն ‎(kʿarəndotn)  քարընդոտնեմ ‎(kʿarəndotnem)
