0,1,2,3,4
,singular,,plural,
nominative,աղէտ ‎(ałēt),աղէտք ‎(ałētkʿ),,
genitive,աղէտի ‎(ałēti),աղէտից ‎(ałēticʿ),,
dative,աղէտի ‎(ałēti),աղէտից ‎(ałēticʿ),,
accusative,աղէտ ‎(ałēt),աղէտս ‎(ałēts),,
ablative,աղէտէ ‎(ałētē),աղէտից ‎(ałēticʿ),,
instrumental,աղէտիւ ‎(ałētiw),աղէտիւք ‎(ałētiwkʿ),,
locative,աղէտի ‎(ałēti),աղէտս ‎(ałēts),,
,singular,,plural,
nominative,աղէտ ‎(ałēt),աղէտք ‎(ałētkʿ),,
genitive,աղետի ‎(ałeti),աղետից ‎(ałeticʿ),,
dative,աղետի ‎(ałeti),աղետից ‎(ałeticʿ),,
accusative,աղէտ ‎(ałēt),աղէտս ‎(ałēts),,
ablative,աղետէ ‎(ałetē),աղետից ‎(ałeticʿ),,
instrumental,աղետիւ ‎(ałetiw),աղետիւք ‎(ałetiwkʿ),,
locative,աղետի ‎(ałeti),աղէտս ‎(ałēts),,
,singular,,plural,
nominative,աղէտ ‎(ałēt),աղէտք ‎(ałētkʿ),,
genitive,աղիտի ‎(ałiti),աղիտից ‎(ałiticʿ),,
dative,աղիտի ‎(ałiti),աղիտից ‎(ałiticʿ),,
accusative,աղէտ ‎(ałēt),աղէտս ‎(ałēts),,
ablative,աղիտէ ‎(ałitē),աղիտից ‎(ałiticʿ),,
instrumental,աղիտիւ ‎(ałitiw),աղիտիւք ‎(ałitiwkʿ),,
locative,աղիտի ‎(ałiti),աղէտս ‎(ałēts),,
,singular,,plural,
nominative,աղէտ ‎(ałēt),աղէտք ‎(ałētkʿ),,
genitive,աղէտի ‎(ałēti),աղէտաց ‎(ałētacʿ),,
dative,աղէտի ‎(ałēti),աղէտաց ‎(ałētacʿ),,
accusative,աղէտ ‎(ałēt),աղէտս ‎(ałēts),,
ablative,աղէտէ ‎(ałētē),աղէտաց ‎(ałētacʿ),,
instrumental,աղէտաւ ‎(ałētaw),աղէտաւք = աղէտօք ‎(ałētawkʿ = ałētōkʿ),,
locative,աղէտի ‎(ałēti),աղէտս ‎(ałēts),,
աղետաբեր ‎(ałetaber)  աղետական ‎(ałetakan)  աղետակոծ ‎(ałetakoc)  աղետանամ ‎(ałetanam)  աղետաւոր ‎(ałetawor)  աղէտաբեր ‎(ałētaber),,աղէտանամ ‎(ałētanam)  աղէտաւոր ‎(ałētawor)  աղիտաբեր ‎(ałitaber)  աղիտագոյն ‎(ałitagoyn)  աղիտագործ ‎(ałitagorc)  աղիտաշարժ ‎(ałitašarž),,աղիտարար ‎(ałitarar)  աղիտաւորութիւն ‎(ałitaworutʿiwn)  բազմաղէտ ‎(bazmałēt)  չարաղէտ ‎(čʿarałēt)
