0,1,2,3
,singular,,plural
nominative,սեաւ ‎(seaw),սեաւք ‎(seawkʿ),
genitive,սեւոյ ‎(sewoy),սեւոց ‎(sewocʿ),
dative,սեւոյ ‎(sewoy),սեւոց ‎(sewocʿ),
accusative,սեաւ ‎(seaw),սեաւս ‎(seaws),
ablative,սեւոյ ‎(sewoy),սեւոց ‎(sewocʿ),
instrumental,սեւով ‎(sewov),սեւովք ‎(sewovkʿ),
locative,սեաւ ‎(seaw),սեաւս ‎(seaws),
,singular,,plural
nominative,սեաւ ‎(seaw),սեաւք ‎(seawkʿ),
genitive,սեւի ‎(sewi),սեւից ‎(sewicʿ),
dative,սեւի ‎(sewi),սեւից ‎(sewicʿ),
accusative,սեաւ ‎(seaw),սեաւս ‎(seaws),
ablative,սեւէ ‎(sewē),սեւից ‎(sewicʿ),
instrumental,սեւիւ ‎(sewiw),սեւիւք ‎(sewiwkʿ),
locative,սեւի ‎(sewi),սեաւս ‎(seaws),
կիսասեւ ‎(kisasew)  սեաւական ‎(seawakan)  սեաւամաղձութիւն ‎(seawamałjutʿiwn)  սեւագիր ‎(sewagir)  սեւագոյն ‎(sewagoyn)  սեւագործ ‎(sewagorc)  սեւագորշ ‎(sewagorš)  սեւագունդ ‎(sewagund)  սեւադեղ ‎(sewadeł)  սեւադէմ ‎(sewadēm)  սեւազգած ‎(sewazgac)  սեւազգեաց ‎(sewazgeacʿ)  սեւազգեստ ‎(sewazgest)  սեւաթոյր ‎(sewatʿoyr)  սեւաթորմի ‎(sewatʿormi)  սեւակ ‎(sewak)  սեւակոշտեալ ‎(sewakošteal)  սեւամաղձ ‎(sewamałj)  սեւամաղձութիւն ‎(sewamałjutʿiwn)  սեւայատակ ‎(sewayatak)  սեւային ‎(sewayin)  սեւանամ ‎(sewanam)  սեւաներկ ‎(sewanerk)  սեւատեսակ ‎(sewatesak)  սեւացուցանեմ ‎(sewacʿucʿanem)  սեւեմ ‎(sewem)  սեւերամ ‎(seweram)  սեւերես ‎(seweres)  սեւոտն ‎(sewotn)  սեւորակ ‎(seworak)  սեւորդի ‎(sewordi)  սեւութիւն ‎(sewutʿiwn)  սեւուկ ‎(sewuk)  սպիտակասեւ ‎(spitakasew)  քաջասեւ ‎(kʿaǰasew),,,
