0,1,2,3,4
,singular,plural,,
nominative,ֆրիզ ‎(friz),ֆրիզներ ‎(frizner),,
dative,ֆրիզի ‎(frizi),ֆրիզների ‎(frizneri),,
ablative,ֆրիզից ‎(frizicʿ),ֆրիզներից ‎(friznericʿ),,
instrumental,ֆրիզով ‎(frizov),ֆրիզներով ‎(friznerov),,
locative,—,—,,
,definite forms,,,
nominative,ֆրիզը/ֆրիզն ‎(frizə/frizn),ֆրիզները/ֆրիզներն ‎(friznerə/friznern),,
dative,ֆրիզին ‎(frizin),ֆրիզներին ‎(friznerin),,
,1st person possessive forms (my),,,
nominative,ֆրիզս ‎(frizs),ֆրիզներս ‎(frizners),,
dative,ֆրիզիս ‎(frizis),ֆրիզներիս ‎(frizneris),,
ablative,ֆրիզիցս ‎(frizicʿs),ֆրիզներիցս ‎(friznericʿs),,
instrumental,ֆրիզովս ‎(frizovs),ֆրիզներովս ‎(friznerovs),,
locative,—,—,,
,2nd person possessive forms (your),,,
nominative,ֆրիզդ ‎(frizd),ֆրիզներդ ‎(friznerd),,
dative,ֆրիզիդ ‎(frizid),ֆրիզներիդ ‎(friznerid),,
ablative,ֆրիզիցդ ‎(frizicʿd),ֆրիզներիցդ ‎(friznericʿd),,
instrumental,ֆրիզովդ ‎(frizovd),ֆրիզներովդ ‎(friznerovd),,
locative,—,—,,
ֆրիզերեն ‎(frizeren),,ֆրիզյան ‎(frizyan),,
