0,1,2
,singular,plural
nominative,d-քվարկ ‎(d-kʿvark),d-քվարկներ ‎(d-kʿvarkner)
dative,d-քվարկի ‎(d-kʿvarki),d-քվարկների ‎(d-kʿvarkneri)
ablative,d-քվարկից ‎(d-kʿvarkicʿ),d-քվարկներից ‎(d-kʿvarknericʿ)
instrumental,d-քվարկով ‎(d-kʿvarkov),d-քվարկներով ‎(d-kʿvarknerov)
locative,d-քվարկում ‎(d-kʿvarkum),d-քվարկներում ‎(d-kʿvarknerum)
,definite forms,
nominative,d-քվարկը/d-քվարկն ‎(d-kʿvarkə/d-kʿvarkn),d-քվարկները/d-քվարկներն ‎(d-kʿvarknerə/d-kʿvarknern)
dative,d-քվարկին ‎(d-kʿvarkin),d-քվարկներին ‎(d-kʿvarknerin)
,1st person possessive forms (my),
nominative,d-քվարկս ‎(d-kʿvarks),d-քվարկներս ‎(d-kʿvarkners)
dative,d-քվարկիս ‎(d-kʿvarkis),d-քվարկներիս ‎(d-kʿvarkneris)
ablative,d-քվարկիցս ‎(d-kʿvarkicʿs),d-քվարկներիցս ‎(d-kʿvarknericʿs)
instrumental,d-քվարկովս ‎(d-kʿvarkovs),d-քվարկներովս ‎(d-kʿvarknerovs)
locative,d-քվարկումս ‎(d-kʿvarkums),d-քվարկներումս ‎(d-kʿvarknerums)
,2nd person possessive forms (your),
nominative,d-քվարկդ ‎(d-kʿvarkd),d-քվարկներդ ‎(d-kʿvarknerd)
dative,d-քվարկիդ ‎(d-kʿvarkid),d-քվարկներիդ ‎(d-kʿvarknerid)
ablative,d-քվարկիցդ ‎(d-kʿvarkicʿd),d-քվարկներիցդ ‎(d-kʿvarknericʿd)
instrumental,d-քվարկովդ ‎(d-kʿvarkovd),d-քվարկներովդ ‎(d-kʿvarknerovd)
locative,d-քվարկումդ ‎(d-kʿvarkumd),d-քվարկներումդ ‎(d-kʿvarknerumd)
