0,1,2
,singular,plural
nominative,վիթխարի ‎(vitʿxari),վիթխարիներ ‎(vitʿxariner)
dative,վիթխարիի ‎(vitʿxarii),վիթխարիների ‎(vitʿxarineri)
ablative,վիթխարիից ‎(vitʿxariicʿ),վիթխարիներից ‎(vitʿxarinericʿ)
instrumental,վիթխարիով ‎(vitʿxariov),վիթխարիներով ‎(vitʿxarinerov)
locative,վիթխարիում ‎(vitʿxarium),վիթխարիներում ‎(vitʿxarinerum)
,definite forms,
nominative,վիթխարին ‎(vitʿxarin),վիթխարիները/վիթխարիներն ‎(vitʿxarinerə/vitʿxarinern)
dative,վիթխարիին ‎(vitʿxariin),վիթխարիներին ‎(vitʿxarinerin)
,1st person possessive forms (my),
nominative,վիթխարիս ‎(vitʿxaris),վիթխարիներս ‎(vitʿxariners)
dative,վիթխարիիս ‎(vitʿxariis),վիթխարիներիս ‎(vitʿxarineris)
ablative,վիթխարիիցս ‎(vitʿxariicʿs),վիթխարիներիցս ‎(vitʿxarinericʿs)
instrumental,վիթխարիովս ‎(vitʿxariovs),վիթխարիներովս ‎(vitʿxarinerovs)
locative,վիթխարիումս ‎(vitʿxariums),վիթխարիներումս ‎(vitʿxarinerums)
,2nd person possessive forms (your),
nominative,վիթխարիդ ‎(vitʿxarid),վիթխարիներդ ‎(vitʿxarinerd)
dative,վիթխարիիդ ‎(vitʿxariid),վիթխարիներիդ ‎(vitʿxarinerid)
ablative,վիթխարիիցդ ‎(vitʿxariicʿd),վիթխարիներիցդ ‎(vitʿxarinericʿd)
instrumental,վիթխարիովդ ‎(vitʿxariovd),վիթխարիներովդ ‎(vitʿxarinerovd)
locative,վիթխարիումդ ‎(vitʿxariumd),վիթխարիներումդ ‎(vitʿxarinerumd)
,singular,plural
nominative,վիթխարի ‎(vitʿxari),վիթխարիներ ‎(vitʿxariner)
dative,վիթխարիի ‎(vitʿxarii),վիթխարիների ‎(vitʿxarineri)
ablative,վիթխարիից ‎(vitʿxariicʿ),վիթխարիներից ‎(vitʿxarinericʿ)
instrumental,վիթխարիով ‎(vitʿxariov),վիթխարիներով ‎(vitʿxarinerov)
locative,—,—
,definite forms,
nominative,վիթխարին ‎(vitʿxarin),վիթխարիները/վիթխարիներն ‎(vitʿxarinerə/vitʿxarinern)
dative,վիթխարիին ‎(vitʿxariin),վիթխարիներին ‎(vitʿxarinerin)
,1st person possessive forms (my),
nominative,վիթխարիս ‎(vitʿxaris),վիթխարիներս ‎(vitʿxariners)
dative,վիթխարիիս ‎(vitʿxariis),վիթխարիներիս ‎(vitʿxarineris)
ablative,վիթխարիիցս ‎(vitʿxariicʿs),վիթխարիներիցս ‎(vitʿxarinericʿs)
instrumental,վիթխարիովս ‎(vitʿxariovs),վիթխարիներովս ‎(vitʿxarinerovs)
locative,—,—
,2nd person possessive forms (your),
