0,1,2
Audio,,(file)
,singular,plural
nominative,ֆիզիկական ‎(fizikakan),ֆիզիկականներ ‎(fizikakanner)
dative,ֆիզիկականի ‎(fizikakani),ֆիզիկականների ‎(fizikakanneri)
ablative,ֆիզիկականից ‎(fizikakanicʿ),ֆիզիկականներից ‎(fizikakannericʿ)
instrumental,ֆիզիկականով ‎(fizikakanov),ֆիզիկականներով ‎(fizikakannerov)
locative,ֆիզիկականում ‎(fizikakanum),ֆիզիկականներում ‎(fizikakannerum)
,definite forms,
nominative,ֆիզիկականը/ֆիզիկականն ‎(fizikakanə/fizikakann),ֆիզիկականները/ֆիզիկականներն ‎(fizikakannerə/fizikakannern)
dative,ֆիզիկականին ‎(fizikakanin),ֆիզիկականներին ‎(fizikakannerin)
,1st person possessive forms (my),
nominative,ֆիզիկականս ‎(fizikakans),ֆիզիկականներս ‎(fizikakanners)
dative,ֆիզիկականիս ‎(fizikakanis),ֆիզիկականներիս ‎(fizikakanneris)
ablative,ֆիզիկականիցս ‎(fizikakanicʿs),ֆիզիկականներիցս ‎(fizikakannericʿs)
instrumental,ֆիզիկականովս ‎(fizikakanovs),ֆիզիկականներովս ‎(fizikakannerovs)
locative,ֆիզիկականումս ‎(fizikakanums),ֆիզիկականներումս ‎(fizikakannerums)
,2nd person possessive forms (your),
nominative,ֆիզիկականդ ‎(fizikakand),ֆիզիկականներդ ‎(fizikakannerd)
dative,ֆիզիկականիդ ‎(fizikakanid),ֆիզիկականներիդ ‎(fizikakannerid)
ablative,ֆիզիկականիցդ ‎(fizikakanicʿd),ֆիզիկականներիցդ ‎(fizikakannericʿd)
instrumental,ֆիզիկականովդ ‎(fizikakanovd),ֆիզիկականներովդ ‎(fizikakannerovd)
locative,ֆիզիկականումդ ‎(fizikakanumd),ֆիզիկականներումդ ‎(fizikakannerumd)
