0,1,2,3,4
,singular,plural,,
nominative,տիկին ‎(tikin),տիկնայք ‎(tiknaykʿ),,
dative,տիկնոջ ‎(tiknoǰ),տիկնանց ‎(tiknancʿ),,
ablative,տիկնոջից ‎(tiknoǰicʿ),տիկնանցից ‎(tiknancʿicʿ),,
instrumental,տիկնոջով ‎(tiknoǰov),տիկնանցով ‎(tiknancʿov),,
locative,—,—,,
,definite forms,,,
nominative,տիկինը/տիկինն ‎(tikinə/tikinn),—,,
dative,տիկնոջը/տիկնոջն ‎(tiknoǰə/tiknoǰn),—,,
,1st person possessive forms (my),,,
nominative,տիկինս ‎(tikins),տիկնայքս ‎(tiknaykʿs),,
dative,տիկնոջս ‎(tiknoǰs),տիկնանցս ‎(tiknancʿs),,
ablative,տիկնոջիցս ‎(tiknoǰicʿs),տիկնանցիցս ‎(tiknancʿicʿs),,
instrumental,տիկնոջովս ‎(tiknoǰovs),տիկնանցովս ‎(tiknancʿovs),,
locative,—,—,,
,2nd person possessive forms (your),,,
nominative,տիկինդ ‎(tikind),տիկնայքդ ‎(tiknaykʿd),,
dative,տիկնոջդ ‎(tiknoǰd),տիկնանցդ ‎(tiknancʿd),,
ablative,տիկնոջիցդ ‎(tiknoǰicʿd),տիկնանցիցդ ‎(tiknancʿicʿd),,
instrumental,տիկնոջովդ ‎(tiknoǰovd),տիկնանցովդ ‎(tiknancʿovd),,
locative,—,—,,
,singular,plural,,
nominative,տիկին ‎(tikin),տիկիններ ‎(tikinner),,
dative,տիկինի ‎(tikini),տիկինների ‎(tikinneri),,
ablative,տիկինից ‎(tikinicʿ),տիկիններից ‎(tikinnericʿ),,
instrumental,տիկինով ‎(tikinov),տիկիններով ‎(tikinnerov),,
locative,—,—,,
,definite forms,,,
nominative,տիկինը/տիկինն ‎(tikinə/tikinn),տիկինները/տիկիններն ‎(tikinnerə/tikinnern),,
dative,տիկինին ‎(tikinin),տիկիններին ‎(tikinnerin),,
,1st person possessive forms (my),,,
nominative,տիկինս ‎(tikins),տիկիններս ‎(tikinners),,
dative,տիկինիս ‎(tikinis),տիկիններիս ‎(tikinneris),,
ablative,տիկինիցս ‎(tikinicʿs),տիկիններիցս ‎(tikinnericʿs),,
instrumental,տիկինովս ‎(tikinovs),տիկիններովս ‎(tikinnerovs),,
locative,—,—,,
,2nd person possessive forms (your),,,
nominative,տիկինդ ‎(tikind),տիկիններդ ‎(tikinnerd),,
dative,տիկինիդ ‎(tikinid),տիկիններիդ ‎(tikinnerid),,
ablative,տիկինիցդ ‎(tikinicʿd),տիկիններիցդ ‎(tikinnericʿd),,
instrumental,տիկինովդ ‎(tikinovd),տիկիններովդ ‎(tikinnerovd),,
locative,—,—,,
տիկնիկ ‎(tiknik),,,,
