0,1,2,3,4
PIE root,,,,
*sweyd-,,,,
,singular,,plural,
nominative,քիրտն ‎(kʿirtn),"քրտունք, քրտինք ‎(kʿrtunkʿ, kʿrtinkʿ)",,
genitive,քրտան ‎(kʿrtan),քրտանց ‎(kʿrtancʿ),,
dative,քրտան ‎(kʿrtan),քրտանց ‎(kʿrtancʿ),,
accusative,քիրտն ‎(kʿirtn),"քրտունս, քրտինս ‎(kʿrtuns, kʿrtins)",,
ablative,քրտանէ ‎(kʿrtanē),քրտանց ‎(kʿrtancʿ),,
instrumental,քրտամբ ‎(kʿrtamb),քրտամբք ‎(kʿrtambkʿ),,
locative,քրտան ‎(kʿrtan),"քրտունս, քրտինս ‎(kʿrtuns, kʿrtins)",,
ահաքրտնիմ ‎(ahakʿrtnim)  ահաքրտնութիւն ‎(ahakʿrtnutʿiwn)  թշուառաքիրտն ‎(tʿšuaṙakʿirtn)  վիժաքրտնիմ ‎(vižakʿrtnim)  քրտնաբեր ‎(kʿrtnaber)  քրտնագին ‎(kʿrtnagin)  քրտնազանգ ‎(kʿrtnazang)  քրտնազանգուած ‎(kʿrtnazanguac),,քրտնաթոր ‎(kʿrtnatʿor)  քրտնալի ‎(kʿrtnali)  քրտնալիր ‎(kʿrtnalir)  քրտնալից ‎(kʿrtnalicʿ)  քրտնախոնջ ‎(kʿrtnaxonǰ)  քրտնածին ‎(kʿrtnacin)  քրտնակնդրուկ ‎(kʿrtnakndruk)  քրտնահար ‎(kʿrtnahar),,քրտնամ ‎(kʿrtnam)  քրտնաջան ‎(kʿrtnaǰan)  քրտնացուցանեմ ‎(kʿrtnacʿucʿanem)  քրտնեմ ‎(kʿrtnem)  քրտնիմ ‎(kʿrtnim)  քրտնութիւն ‎(kʿrtnutʿiwn)  քրտնում ‎(kʿrtnum)
