0,1,2
Audio,,(file)
Audio (West Armenian),,(file)
,singular,plural
nominative,դաժան ‎(dažan),դաժաններ ‎(dažanner)
dative,դաժանի ‎(dažani),դաժանների ‎(dažanneri)
ablative,դաժանից ‎(dažanicʿ),դաժաններից ‎(dažannericʿ)
instrumental,դաժանով ‎(dažanov),դաժաններով ‎(dažannerov)
locative,դաժանում ‎(dažanum),դաժաններում ‎(dažannerum)
,definite forms,
nominative,դաժանը/դաժանն ‎(dažanə/dažann),դաժանները/դաժաններն ‎(dažannerə/dažannern)
dative,դաժանին ‎(dažanin),դաժաններին ‎(dažannerin)
,1st person possessive forms (my),
nominative,դաժանս ‎(dažans),դաժաններս ‎(dažanners)
dative,դաժանիս ‎(dažanis),դաժաններիս ‎(dažanneris)
ablative,դաժանիցս ‎(dažanicʿs),դաժաններիցս ‎(dažannericʿs)
instrumental,դաժանովս ‎(dažanovs),դաժաններովս ‎(dažannerovs)
locative,դաժանումս ‎(dažanums),դաժաններումս ‎(dažannerums)
,2nd person possessive forms (your),
nominative,դաժանդ ‎(dažand),դաժաններդ ‎(dažannerd)
dative,դաժանիդ ‎(dažanid),դաժաններիդ ‎(dažannerid)
ablative,դաժանիցդ ‎(dažanicʿd),դաժաններիցդ ‎(dažannericʿd)
instrumental,դաժանովդ ‎(dažanovd),դաժաններովդ ‎(dažannerovd)
locative,դաժանումդ ‎(dažanumd),դաժաններումդ ‎(dažannerumd)
,singular,plural
nominative,դաժան ‎(dažan),դաժաններ ‎(dažanner)
dative,դաժանի ‎(dažani),դաժանների ‎(dažanneri)
ablative,դաժանից ‎(dažanicʿ),դաժաններից ‎(dažannericʿ)
instrumental,դաժանով ‎(dažanov),դաժաններով ‎(dažannerov)
locative,—,—
,definite forms,
nominative,դաժանը/դաժանն ‎(dažanə/dažann),դաժանները/դաժաններն ‎(dažannerə/dažannern)
dative,դաժանին ‎(dažanin),դաժաններին ‎(dažannerin)
,1st person possessive forms (my),
nominative,դաժանս ‎(dažans),դաժաններս ‎(dažanners)
dative,դաժանիս ‎(dažanis),դաժաններիս ‎(dažanneris)
ablative,դաժանիցս ‎(dažanicʿs),դաժաններիցս ‎(dažannericʿs)
instrumental,դաժանովս ‎(dažanovs),դաժաններովս ‎(dažannerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,դաժանդ ‎(dažand),դաժաններդ ‎(dažannerd)
dative,դաժանիդ ‎(dažanid),դաժաններիդ ‎(dažannerid)
ablative,դաժանիցդ ‎(dažanicʿd),դաժաններիցդ ‎(dažannericʿd)
instrumental,դաժանովդ ‎(dažanovd),դաժաններովդ ‎(dažannerovd)
locative,—,—
