0,1,2
,1-ին,2-րդ  >
Cardinal : մեկ ‎(mek)     Ordinal : առաջին ‎(aṙaǰin),,
,,
Audio,,(file)
,singular,plural
nominative,առաջին ‎(aṙaǰin),առաջիններ ‎(aṙaǰinner)
dative,առաջինի ‎(aṙaǰini),առաջինների ‎(aṙaǰinneri)
ablative,առաջինից ‎(aṙaǰinicʿ),առաջիններից ‎(aṙaǰinnericʿ)
instrumental,առաջինով ‎(aṙaǰinov),առաջիններով ‎(aṙaǰinnerov)
locative,առաջինում ‎(aṙaǰinum),առաջիններում ‎(aṙaǰinnerum)
,definite forms,
nominative,առաջինը/առաջինն ‎(aṙaǰinə/aṙaǰinn),առաջինները/առաջիններն ‎(aṙaǰinnerə/aṙaǰinnern)
dative,առաջինին ‎(aṙaǰinin),առաջիններին ‎(aṙaǰinnerin)
,1st person possessive forms (my),
nominative,առաջինս ‎(aṙaǰins),առաջիններս ‎(aṙaǰinners)
dative,առաջինիս ‎(aṙaǰinis),առաջիններիս ‎(aṙaǰinneris)
ablative,առաջինիցս ‎(aṙaǰinicʿs),առաջիններիցս ‎(aṙaǰinnericʿs)
instrumental,առաջինովս ‎(aṙaǰinovs),առաջիններովս ‎(aṙaǰinnerovs)
locative,առաջինումս ‎(aṙaǰinums),առաջիններումս ‎(aṙaǰinnerums)
,2nd person possessive forms (your),
nominative,առաջինդ ‎(aṙaǰind),առաջիններդ ‎(aṙaǰinnerd)
dative,առաջինիդ ‎(aṙaǰinid),առաջիններիդ ‎(aṙaǰinnerid)
ablative,առաջինիցդ ‎(aṙaǰinicʿd),առաջիններիցդ ‎(aṙaǰinnericʿd)
instrumental,առաջինովդ ‎(aṙaǰinovd),առաջիններովդ ‎(aṙaǰinnerovd)
locative,առաջինումդ ‎(aṙaǰinumd),առաջիններումդ ‎(aṙaǰinnerumd)
