0,1,2
,singular,plural
nominative,տեքր ‎(tekʿr),տեքրեր ‎(tekʿrer)
dative,տեքրի ‎(tekʿri),տեքրերի ‎(tekʿreri)
ablative,տեքրից ‎(tekʿricʿ),տեքրերից ‎(tekʿrericʿ)
instrumental,տեքրով ‎(tekʿrov),տեքրերով ‎(tekʿrerov)
locative,—,—
,definite forms,
nominative,տեքրը/տեքրն ‎(tekʿrə/tekʿrn),տեքրերը/տեքրերն ‎(tekʿrerə/tekʿrern)
dative,տեքրին ‎(tekʿrin),տեքրերին ‎(tekʿrerin)
,1st person possessive forms (my),
nominative,տեքրս ‎(tekʿrs),տեքրերս ‎(tekʿrers)
dative,տեքրիս ‎(tekʿris),տեքրերիս ‎(tekʿreris)
ablative,տեքրիցս ‎(tekʿricʿs),տեքրերիցս ‎(tekʿrericʿs)
instrumental,տեքրովս ‎(tekʿrovs),տեքրերովս ‎(tekʿrerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,տեքրդ ‎(tekʿrd),տեքրերդ ‎(tekʿrerd)
dative,տեքրիդ ‎(tekʿrid),տեքրերիդ ‎(tekʿrerid)
ablative,տեքրիցդ ‎(tekʿricʿd),տեքրերիցդ ‎(tekʿrericʿd)
instrumental,տեքրովդ ‎(tekʿrovd),տեքրերովդ ‎(tekʿrerovd)
locative,—,—
,singular,plural
nominative,տեքր ‎(tekʿr),տեքրեր ‎(tekʿrer)
dative,տեքրոջ ‎(tekʿroǰ),տեքրերի ‎(tekʿreri)
ablative,տեքրոջից ‎(tekʿroǰicʿ),տեքրերից ‎(tekʿrericʿ)
instrumental,տեքրոջով ‎(tekʿroǰov),տեքրերով ‎(tekʿrerov)
locative,—,—
,definite forms,
nominative,տեքրը/տեքրն ‎(tekʿrə/tekʿrn),տեքրերը/տեքրերն ‎(tekʿrerə/tekʿrern)
dative,տեքրոջը/տեքրոջն ‎(tekʿroǰə/tekʿroǰn),տեքրերին ‎(tekʿrerin)
,1st person possessive forms (my),
nominative,տեքրս ‎(tekʿrs),տեքրերս ‎(tekʿrers)
dative,տեքրոջս ‎(tekʿroǰs),տեքրերիս ‎(tekʿreris)
ablative,տեքրոջիցս ‎(tekʿroǰicʿs),տեքրերիցս ‎(tekʿrericʿs)
instrumental,տեքրոջովս ‎(tekʿroǰovs),տեքրերովս ‎(tekʿrerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,տեքրդ ‎(tekʿrd),տեքրերդ ‎(tekʿrerd)
dative,տեքրոջդ ‎(tekʿroǰd),տեքրերիդ ‎(tekʿrerid)
ablative,տեքրոջիցդ ‎(tekʿroǰicʿd),տեքրերիցդ ‎(tekʿrericʿd)
instrumental,տեքրոջովդ ‎(tekʿroǰovd),տեքրերովդ ‎(tekʿrerovd)
locative,—,—
,singular,plural
nominative,տեքր ‎(tekʿr),տեքրեր ‎(tekʿrer)
dative,տեքոր ‎(tekʿor),տեքրերի ‎(tekʿreri)
ablative,տեքորից ‎(tekʿoricʿ),տեքրերից ‎(tekʿrericʿ)
instrumental,տեքորով ‎(tekʿorov),տեքրերով ‎(tekʿrerov)
locative,—,—
,definite forms,
nominative,տեքրը/տեքրն ‎(tekʿrə/tekʿrn),տեքրերը/տեքրերն ‎(tekʿrerə/tekʿrern)
dative,տեքորը/տեքորն ‎(tekʿorə/tekʿorn),տեքրերին ‎(tekʿrerin)
,1st person possessive forms (my),
nominative,տեքրս ‎(tekʿrs),տեքրերս ‎(tekʿrers)
dative,տեքորս ‎(tekʿors),տեքրերիս ‎(tekʿreris)
ablative,տեքորիցս ‎(tekʿoricʿs),տեքրերիցս ‎(tekʿrericʿs)
instrumental,տեքորովս ‎(tekʿorovs),տեքրերովս ‎(tekʿrerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,տեքրդ ‎(tekʿrd),տեքրերդ ‎(tekʿrerd)
dative,տեքորդ ‎(tekʿord),տեքրերիդ ‎(tekʿrerid)
ablative,տեքորիցդ ‎(tekʿoricʿd),տեքրերիցդ ‎(tekʿrericʿd)
instrumental,տեքորովդ ‎(tekʿorovd),տեքրերովդ ‎(tekʿrerovd)
locative,—,—
