0,1,2,3,4,5,6,7
PIE root,,,,,,,
*bʰegʷ-,,,,,,,
,singular (vienaskaita),,plural (daugiskaita),,,,
1st person (pirmasis asmuo),2nd person (antrasis asmuo),3rd person (trečiasis asmuo),1st person (pirmasis asmuo),2nd person (antrasis asmuo),3rd person (trečiasis asmuo),,
,aš,tu,jis/ji,mes,jūs,jie/jos,
indicative (tiesioginė nuosaka),present (esamasis laikas),bė́gu,bė́gi,bė́ga,"bė́game, bė́gam","bė́gate, bė́gat",bė́ga
past (būtasis kartinis laikas),bė́gau,bė́gai,bė́go,"bė́gome, bė́gom","bė́gote, bė́got",bė́go,
past frequentative (būtasis dažninis laikas),bė́gdavau,bė́gdavai,bė́gdavo,"bė́gdavome, bė́gdavom","bė́gdavote, bė́gdavot",bė́gdavo,
future (būsimasis laikas),bė́gsiu,bė́gsi,bė́gs,"bė́gsime, bė́gsim","bė́gsite, bė́gsit",bė́gs,
subjunctive (tariamoji nuosaka),bė́gčiau,"bė́gtum, bė́gtumei",bė́gtų,"bė́gtumėme, bė́gtumėm, bė́gtume","bė́gtumėte, bė́gtumėt",bė́gtų,
imperative (liepiamoji nuosaka),—,"bė́k, bė́ki","tebė́ga, tebė́gie","bė́kime, bė́kim","bė́kite, bė́kit","tebė́ga, tebė́gie",
,active,passive,,,,,
present,"bė́gąs, bė́gantis",bė́gamas,,,,,
past,bė́gęs,bė́gtas,,,,,
past frequentative,bė́gdavęs,—,,,,,
future,"bė́gsiąs, bė́gsiantis",bė́gsimas,,,,,
,,,,,,,
participle of necessity,—,bė́gtinas,,,,,
,active,,,,,,
special adverbial participle,bė́gdamas,,,,,,
,active,,,,,,
present adverbial,bė́gant,,,,,,
past adverbial,bė́gus,,,,,,
past frequentative adverbial,bė́gdavus,,,,,,
future adverbial,bė́gsiant,,,,,,
,,,,,,,
manner of action participle,"bė́gte, bė́gtinai",,,,,,
"apibėgti - to run around  atbėgti - to come running  įbėgti - to run, rush, flow or storm into  išbėgti - to run away  nubėgti - to run or flow down  pabėgti - to run away, to make off, to break away",,"perbėgti  prabėgti - to run past, to slip away  pribėgti  subėgti  užbėgti",,,,,
