0,1,2,3,4
Audio,,(file),,
neuter,airiška,,,
,,,,
,masculine,,feminine,
singular,plural,singular,plural,
nominative,airiškas,airiški,airiška,airiškos
genitive,airiško,airiškų,airiškos,airiškų
dative,airiškam,airiškiems,airiškai,airiškoms
accusative,airišką,airiškus,airišką,airiškas
instrumental,airišku,airiškais,airiška,airiškomis
locative,airiškame,airiškuose,airiškoje,airiškose
vocative,airiškas,airiški,airiška,airiškos
,masculine,,feminine,
singular,plural,singular,plural,
nominative,airiškasis,airiškieji,airiškoji,airiškosios
genitive,airiškojo,airiškųjų,airiškosios,airiškųjų
dative,airiškajam,airiškiesiems,airiškajai,airiškosioms
accusative,airiškąjį,airiškuosius,airiškąją,airiškąsias
instrumental,airiškuoju,airiškaisiais,airiškąja,airiškosiomis
locative,airiškajame,airiškuosiuose,airiškojoje,airiškosiose
vocative,airiškasis,airiškieji,airiškoji,airiškosios
