0,1,2,3,4
neuter,graikiška,,,
,,,,
,masculine,,feminine,
singular,plural,singular,plural,
nominative,graikiškas,graikiški,graikiška,graikiškos
genitive,graikiško,graikiškų,graikiškos,graikiškų
dative,graikiškam,graikiškiems,graikiškai,graikiškoms
accusative,graikišką,graikiškus,graikišką,graikiškas
instrumental,graikišku,graikiškais,graikiška,graikiškomis
locative,graikiškame,graikiškuose,graikiškoje,graikiškose
vocative,graikiškas,graikiški,graikiška,graikiškos
,masculine,,feminine,
singular,plural,singular,plural,
nominative,graikiškasis,graikiškieji,graikiškoji,graikiškosios
genitive,graikiškojo,graikiškųjų,graikiškosios,graikiškųjų
dative,graikiškajam,graikiškiesiems,graikiškajai,graikiškosioms
accusative,graikiškąjį,graikiškuosius,graikiškąją,graikiškąsias
instrumental,graikiškuoju,graikiškaisiais,graikiškąja,graikiškosiomis
locative,graikiškajame,graikiškuosiuose,graikiškojoje,graikiškosiose
vocative,graikiškasis,graikiškieji,graikiškoji,graikiškosios
