0,1,2,3,4,5,6,7
,singular (vienaskaita),,plural (daugiskaita),,,,
1st person (pirmasis asmuo),2nd person (antrasis asmuo),3rd person (trečiasis asmuo),1st person (pirmasis asmuo),2nd person (antrasis asmuo),3rd person (trečiasis asmuo),,
,aš,tu,jis/ji,mes,jūs,jie/jos,
indicative (tiesioginė nuosaka),present (esamasis laikas),góbu,góbi,góba,"góbame, góbam","góbate, góbat",góba
past (būtasis kartinis laikas),góbiau,góbei,góbė,"góbėme, góbėm","góbėte, góbėt",góbė,
past frequentative (būtasis dažninis laikas),góbdavau,góbdavai,góbdavo,"góbdavome, góbdavom","góbdavote, góbdavot",góbdavo,
future (būsimasis laikas),góbsiu,góbsi,góbs,"góbsime, góbsim","góbsite, góbsit",góbs,
subjunctive (tariamoji nuosaka),góbčiau,góbtum,góbtų,"góbtumėme, góbtumėm, góbtume","góbtumėte, góbtumėt",góbtų,
imperative (liepiamoji nuosaka),—,"góbk, góbki",tegóba,"góbkime, góbkim","góbkite, góbkit",tegóba,
,active,passive,,,,,
present,"góbąs, góbantis",góbamas,,,,,
past,góbęs,góbtas,,,,,
past frequentative,góbdavęs,—,,,,,
future,"góbsiąs, góbsiantis",góbsimas,,,,,
,,,,,,,
participle of necessity,—,góbtinas,,,,,
,active,,,,,,
special adverbial participle,góbdamas,,,,,,
,active,,,,,,
present adverbial,góbant,,,,,,
past adverbial,góbus,,,,,,
past frequentative adverbial,góbdavus,,,,,,
future adverbial,góbsiant,,,,,,
,,,,,,,
manner of action participle,"góbte, góbtinai",,,,,,
"gobis, gobimas  gobtis, gobimasis  gobėti, gobėtis  gobstyti, gobstytis",,"gobstinėti  gobtuvas, gobtuvės  gobšus, gobus",,,,,
