0,1,2
,singular (vienaskaita),plural (daugiskaita)
nominative (vardininkas),stabdỹs,stabdžiaĩ
genitive (kilmininkas),stãbdžio,stabdžių̃
dative (naudininkas),stãbdžiui,stabdžiáms
accusative (galininkas),stãbdį,stabdžiùs
instrumental (įnagininkas),stabdžiù,stabdžiaĩs
locative (vietininkas),stabdyjè,stabdžiuosè
vocative (šauksmininkas),stabdỹ,stabdžiaĩ
