0,1,2,3,4,5,6
audio,,(file),,,,
Chess pieces in French · pièces d'échecs (layout · text),,,,,,
,,,,,,
roi,dame,tour,fou,cavalier,pion,
Playing cards in French · cartes à jouer (layout · text),,,,,,
,,,,,,
as,deux,trois,quatre,cinq,six,sept
,,,,,,
huit,neuf,dix,valet,dame,roi,joker
