0,1,2,3,4
audio,,(file),,
Audio (Paris),,(file),,
Colors in French · couleurs (layout · text),,,,
rouge,vert,jaune,crème,blanc
cramoisi,magenta,bleu canard,vert citron,rose
indigo,bleu,orange,gris,violet
noir,pourpre,brun,azur,cyan
