0,1,2,3,4,5
audio,,(file),,,
,Possessee,,,,
Singular,Plural,,,,
Masculine,Feminine,—,,,
Possessor,Singular,First person,mon,ma,mes
Second person,ton,ta,tes,,
Third person,son,sa,ses,,
Plural,First person,notre,nos,,
Second person,votre,vos,,,
Third person,leur,leurs,,,
