0,1,2
,singular,plural
direct,ہنسا (Hinsā),ہنسائیں (Hinsāẽ)
indirect,ہنسا (Hinsā),ہنساؤں (Hinsāõ)
vocative,ہنسا (Hinsā),ہنساؤ (Hinsāo)
